date,pool_name,blocks_mined,share
2025-02-08,Unknown,72,0.45
2025-02-08,BTC.com,2,0.0125
2025-02-08,F2Pool,14,0.0875
2025-02-08,Poolin,1,0.00625
2025-02-08,Braiins Pool,2,0.0125
2025-02-08,Mara Pool,5,0.03125
2025-02-08,BTC M4,2,0.0125
2025-02-08,SBI Crypto,4,0.025
2025-02-08,AntPool,31,0.19375
2025-02-08,ViaBTC,27,0.16875
2025-02-09,Braiins Pool,2,0.013986013986013986
2025-02-09,ViaBTC,17,0.11888111888111888
2025-02-09,Unknown,76,0.5314685314685315
2025-02-09,Poolin,1,0.006993006993006993
2025-02-09,F2Pool,14,0.0979020979020979
2025-02-09,Mara Pool,9,0.06293706293706294
2025-02-09,SBI Crypto,2,0.013986013986013986
2025-02-09,AntPool,22,0.15384615384615385
2025-02-10,BTC.com,2,0.014388489208633094
2025-02-10,F2Pool,18,0.12949640287769784
2025-02-10,ViaBTC,16,0.11510791366906475
2025-02-10,Mara Pool,11,0.07913669064748201
2025-02-10,Unknown,65,0.4676258992805755
2025-02-10,AntPool,19,0.1366906474820144
2025-02-10,SBI Crypto,3,0.02158273381294964
2025-02-10,Braiins Pool,4,0.02877697841726619
2025-02-10,BTC M4,1,0.007194244604316547
2025-02-11,BTC.com,2,0.016129032258064516
2025-02-11,Mara Pool,9,0.07258064516129033
2025-02-11,BTC M4,2,0.016129032258064516
2025-02-11,F2Pool,13,0.10483870967741936
2025-02-11,Braiins Pool,5,0.04032258064516129
2025-02-11,Unknown,50,0.4032258064516129
2025-02-11,SBI Crypto,3,0.024193548387096774
2025-02-11,Ultimus,2,0.016129032258064516
2025-02-11,AntPool,19,0.1532258064516129
2025-02-11,ViaBTC,18,0.14516129032258066
2025-02-11,Poolin,1,0.008064516129032258
2025-02-12,Ultimus,1,0.007518796992481203
2025-02-12,Unknown,59,0.44360902255639095
2025-02-12,ViaBTC,16,0.12030075187969924
2025-02-12,Braiins Pool,4,0.03007518796992481
2025-02-12,BTC M4,2,0.015037593984962405
2025-02-12,F2Pool,13,0.09774436090225563
2025-02-12,BTC.com,2,0.015037593984962405
2025-02-12,SBI Crypto,2,0.015037593984962405
2025-02-12,AntPool,24,0.18045112781954886
2025-02-12,Poolin,1,0.007518796992481203
2025-02-12,Mara Pool,9,0.06766917293233082
2025-02-13,Mara Pool,13,0.08227848101265822
2025-02-13,Braiins Pool,1,0.006329113924050633
2025-02-13,Poolin,1,0.006329113924050633
2025-02-13,SBI Crypto,1,0.006329113924050633
2025-02-13,BTC M4,3,0.0189873417721519
2025-02-13,ViaBTC,25,0.15822784810126583
2025-02-13,F2Pool,19,0.12025316455696203
2025-02-13,Unknown,75,0.47468354430379744
2025-02-13,AntPool,20,0.12658227848101267
2025-02-14,Mara Pool,5,0.03289473684210526
2025-02-14,Unknown,67,0.4407894736842105
2025-02-14,AntPool,34,0.2236842105263158
2025-02-14,ViaBTC,25,0.16447368421052633
2025-02-14,F2Pool,14,0.09210526315789473
2025-02-14,Braiins Pool,3,0.019736842105263157
2025-02-14,BTC.com,1,0.006578947368421052
2025-02-14,SBI Crypto,1,0.006578947368421052
2025-02-14,Poolin,2,0.013157894736842105
2025-02-15,Braiins Pool,3,0.01875
2025-02-15,Unknown,70,0.4375
2025-02-15,ViaBTC,26,0.1625
2025-02-15,F2Pool,14,0.0875
2025-02-15,Mara Pool,8,0.05
2025-02-15,BTC.com,1,0.00625
2025-02-15,SBI Crypto,1,0.00625
2025-02-15,Poolin,1,0.00625
2025-02-15,AntPool,36,0.225
2025-02-16,AntPool,21,0.1390728476821192
2025-02-16,ViaBTC,28,0.18543046357615894
2025-02-16,F2Pool,20,0.13245033112582782
2025-02-16,Poolin,2,0.013245033112582781
2025-02-16,Ultimus,1,0.006622516556291391
2025-02-16,SBI Crypto,1,0.006622516556291391
2025-02-16,Mara Pool,8,0.052980132450331126
2025-02-16,BTC M4,2,0.013245033112582781
2025-02-16,Braiins Pool,2,0.013245033112582781
2025-02-16,Unknown,65,0.4304635761589404
2025-02-16,BTC.com,1,0.006622516556291391
2025-02-17,F2Pool,14,0.10218978102189781
2025-02-17,BTC.com,3,0.021897810218978103
2025-02-17,BTC M4,1,0.0072992700729927005
2025-02-17,AntPool,27,0.19708029197080293
2025-02-17,Unknown,61,0.44525547445255476
2025-02-17,ViaBTC,21,0.15328467153284672
2025-02-17,SBI Crypto,4,0.029197080291970802
2025-02-17,Mara Pool,6,0.043795620437956206
2025-02-18,BTC M4,1,0.007142857142857143
2025-02-18,Mara Pool,5,0.03571428571428571
2025-02-18,Braiins Pool,1,0.007142857142857143
2025-02-18,F2Pool,24,0.17142857142857143
2025-02-18,Ultimus,1,0.007142857142857143
2025-02-18,AntPool,29,0.20714285714285716
2025-02-18,Unknown,58,0.4142857142857143
2025-02-18,ViaBTC,21,0.15
2025-02-19,ViaBTC,19,0.15079365079365079
2025-02-19,Unknown,54,0.42857142857142855
2025-02-19,AntPool,24,0.19047619047619047
2025-02-19,F2Pool,13,0.10317460317460317
2025-02-19,SBI Crypto,2,0.015873015873015872
2025-02-19,Poolin,1,0.007936507936507936
2025-02-19,BTC M4,1,0.007936507936507936
2025-02-19,Mara Pool,7,0.05555555555555555
2025-02-19,Braiins Pool,2,0.015873015873015872
2025-02-19,BTC.com,3,0.023809523809523808
2025-02-20,ViaBTC,15,0.11538461538461539
2025-02-20,F2Pool,22,0.16923076923076924
2025-02-20,BTC.com,2,0.015384615384615385
2025-02-20,Unknown,55,0.4230769230769231
2025-02-20,AntPool,32,0.24615384615384617
2025-02-20,SBI Crypto,1,0.007692307692307693
2025-02-20,Mara Pool,2,0.015384615384615385
2025-02-20,Braiins Pool,1,0.007692307692307693
2025-02-21,Mara Pool,5,0.03875968992248062
2025-02-21,BTC M4,1,0.007751937984496124
2025-02-21,Braiins Pool,1,0.007751937984496124
2025-02-21,Ultimus,1,0.007751937984496124
2025-02-21,Poolin,1,0.007751937984496124
2025-02-21,BTC.com,1,0.007751937984496124
2025-02-21,AntPool,16,0.12403100775193798
2025-02-21,ViaBTC,21,0.16279069767441862
2025-02-21,Unknown,67,0.5193798449612403
2025-02-21,F2Pool,15,0.11627906976744186
2025-02-22,SBI Crypto,3,0.02158273381294964
2025-02-22,F2Pool,14,0.10071942446043165
2025-02-22,ViaBTC,24,0.17266187050359713
2025-02-22,AntPool,27,0.19424460431654678
2025-02-22,Mara Pool,6,0.04316546762589928
2025-02-22,BTC.com,2,0.014388489208633094
2025-02-22,Ultimus,1,0.007194244604316547
2025-02-22,Braiins Pool,3,0.02158273381294964
2025-02-22,Unknown,58,0.4172661870503597
2025-02-22,BTC M4,1,0.007194244604316547
2025-02-23,Poolin,1,0.007751937984496124
2025-02-23,AntPool,26,0.20155038759689922
2025-02-23,F2Pool,13,0.10077519379844961
2025-02-23,Mara Pool,13,0.10077519379844961
2025-02-23,SBI Crypto,1,0.007751937984496124
2025-02-23,Braiins Pool,1,0.007751937984496124
2025-02-23,ViaBTC,11,0.08527131782945736
2025-02-23,BTC M4,1,0.007751937984496124
2025-02-23,Ultimus,1,0.007751937984496124
2025-02-23,BTC.com,2,0.015503875968992248
2025-02-23,Unknown,59,0.4573643410852713
2025-02-24,AntPool,23,0.17692307692307693
2025-02-24,F2Pool,18,0.13846153846153847
2025-02-24,BTC M4,1,0.007692307692307693
2025-02-24,Mara Pool,5,0.038461538461538464
2025-02-24,ViaBTC,17,0.13076923076923078
2025-02-24,SBI Crypto,3,0.023076923076923078
2025-02-24,Unknown,60,0.46153846153846156
2025-02-24,BTC.com,2,0.015384615384615385
2025-02-24,Braiins Pool,1,0.007692307692307693
2025-02-25,SBI Crypto,3,0.02040816326530612
2025-02-25,Unknown,60,0.40816326530612246
2025-02-25,F2Pool,14,0.09523809523809523
2025-02-25,ViaBTC,27,0.1836734693877551
2025-02-25,BTC.com,1,0.006802721088435374
2025-02-25,BTC M4,1,0.006802721088435374
2025-02-25,Mara Pool,8,0.05442176870748299
2025-02-25,Ultimus,2,0.013605442176870748
2025-02-25,AntPool,29,0.19727891156462585
2025-02-25,Braiins Pool,2,0.013605442176870748
2025-02-26,Unknown,70,0.445859872611465
2025-02-26,SBI Crypto,1,0.006369426751592357
2025-02-26,BTC M4,3,0.01910828025477707
2025-02-26,F2Pool,16,0.10191082802547771
2025-02-26,Mara Pool,11,0.07006369426751592
2025-02-26,ViaBTC,21,0.1337579617834395
2025-02-26,AntPool,35,0.2229299363057325
2025-02-27,Mara Pool,3,0.02
2025-02-27,F2Pool,12,0.08
2025-02-27,BTC M4,3,0.02
2025-02-27,AntPool,32,0.21333333333333335
2025-02-27,Ultimus,1,0.006666666666666667
2025-02-27,Braiins Pool,5,0.03333333333333333
2025-02-27,ViaBTC,20,0.13333333333333333
2025-02-27,Unknown,73,0.4866666666666667
2025-02-27,SBI Crypto,1,0.006666666666666667
2025-02-28,F2Pool,15,0.09615384615384616
2025-02-28,BTC.com,1,0.00641025641025641
2025-02-28,SBI Crypto,1,0.00641025641025641
2025-02-28,Unknown,74,0.47435897435897434
2025-02-28,Mara Pool,8,0.05128205128205128
2025-02-28,ViaBTC,28,0.1794871794871795
2025-02-28,AntPool,21,0.1346153846153846
2025-02-28,Poolin,1,0.00641025641025641
2025-02-28,Braiins Pool,5,0.03205128205128205
2025-02-28,BTC M4,2,0.01282051282051282
2025-03-01,Mara Pool,10,0.06944444444444445
2025-03-01,Unknown,61,0.4236111111111111
2025-03-01,AntPool,28,0.19444444444444445
2025-03-01,F2Pool,19,0.13194444444444445
2025-03-01,SBI Crypto,3,0.020833333333333332
2025-03-01,ViaBTC,22,0.1527777777777778
2025-03-01,Poolin,1,0.006944444444444444
2025-03-02,Unknown,61,0.48412698412698413
2025-03-02,AntPool,20,0.15873015873015872
2025-03-02,F2Pool,16,0.12698412698412698
2025-03-02,SBI Crypto,3,0.023809523809523808
2025-03-02,Braiins Pool,2,0.015873015873015872
2025-03-02,ViaBTC,17,0.1349206349206349
2025-03-02,BTC M4,1,0.007936507936507936
2025-03-02,Mara Pool,4,0.031746031746031744
2025-03-02,Poolin,2,0.015873015873015872
2025-03-03,BTC.com,1,0.006666666666666667
2025-03-03,AntPool,25,0.16666666666666666
2025-03-03,Mara Pool,6,0.04
2025-03-03,Unknown,78,0.52
2025-03-03,Ultimus,2,0.013333333333333334
2025-03-03,Braiins Pool,3,0.02
2025-03-03,SBI Crypto,1,0.006666666666666667
2025-03-03,F2Pool,16,0.10666666666666667
2025-03-03,ViaBTC,18,0.12
2025-03-04,ViaBTC,19,0.13013698630136986
2025-03-04,Ultimus,2,0.0136986301369863
2025-03-04,Braiins Pool,4,0.0273972602739726
2025-03-04,AntPool,22,0.1506849315068493
2025-03-04,F2Pool,10,0.0684931506849315
2025-03-04,Mara Pool,11,0.07534246575342465
2025-03-04,Unknown,77,0.5273972602739726
2025-03-04,SBI Crypto,1,0.00684931506849315
2025-03-05,Braiins Pool,2,0.014925373134328358
2025-03-05,SBI Crypto,1,0.007462686567164179
2025-03-05,BTC M4,2,0.014925373134328358
2025-03-05,Mara Pool,8,0.05970149253731343
2025-03-05,AntPool,29,0.21641791044776118
2025-03-05,ViaBTC,14,0.1044776119402985
2025-03-05,F2Pool,16,0.11940298507462686
2025-03-05,Unknown,62,0.4626865671641791
2025-03-06,SBI Crypto,1,0.0058823529411764705
2025-03-06,BTC M4,1,0.0058823529411764705
2025-03-06,Braiins Pool,1,0.0058823529411764705
2025-03-06,Ultimus,2,0.011764705882352941
2025-03-06,F2Pool,26,0.15294117647058825
2025-03-06,ViaBTC,30,0.17647058823529413
2025-03-06,Mara Pool,12,0.07058823529411765
2025-03-06,Unknown,66,0.38823529411764707
2025-03-06,AntPool,26,0.15294117647058825
2025-03-06,BTC.com,5,0.029411764705882353
2025-03-07,Braiins Pool,3,0.02112676056338028
2025-03-07,Unknown,70,0.49295774647887325
2025-03-07,ViaBTC,22,0.15492957746478872
2025-03-07,BTC M4,1,0.007042253521126761
2025-03-07,Mara Pool,7,0.04929577464788732
2025-03-07,F2Pool,12,0.08450704225352113
2025-03-07,AntPool,27,0.19014084507042253
2025-03-08,AntPool,19,0.1386861313868613
2025-03-08,Unknown,78,0.5693430656934306
2025-03-08,Mara Pool,8,0.058394160583941604
2025-03-08,ViaBTC,14,0.10218978102189781
2025-03-08,Poolin,1,0.0072992700729927005
2025-03-08,BTC M4,1,0.0072992700729927005
2025-03-08,SBI Crypto,2,0.014598540145985401
2025-03-08,Braiins Pool,1,0.0072992700729927005
2025-03-08,F2Pool,13,0.0948905109489051
2025-03-09,Braiins Pool,2,0.012578616352201259
2025-03-09,Mara Pool,6,0.03773584905660377
2025-03-09,AntPool,32,0.20125786163522014
2025-03-09,Unknown,83,0.5220125786163522
2025-03-09,F2Pool,16,0.10062893081761007
2025-03-09,ViaBTC,16,0.10062893081761007
2025-03-09,Poolin,2,0.012578616352201259
2025-03-09,SBI Crypto,1,0.006289308176100629
2025-03-09,BTC.com,1,0.006289308176100629
2025-03-10,F2Pool,15,0.09740259740259741
2025-03-10,BTC.com,1,0.006493506493506494
2025-03-10,Unknown,82,0.5324675324675324
2025-03-10,Braiins Pool,1,0.006493506493506494
2025-03-10,AntPool,28,0.18181818181818182
2025-03-10,Solo CKPool,1,0.006493506493506494
2025-03-10,ViaBTC,19,0.12337662337662338
2025-03-10,Mara Pool,7,0.045454545454545456
2025-03-11,Poolin,1,0.007246376811594203
2025-03-11,SBI Crypto,1,0.007246376811594203
2025-03-11,BTC M4,1,0.007246376811594203
2025-03-11,Braiins Pool,2,0.014492753623188406
2025-03-11,BTC.com,2,0.014492753623188406
2025-03-11,F2Pool,9,0.06521739130434782
2025-03-11,ViaBTC,17,0.12318840579710146
2025-03-11,Unknown,52,0.37681159420289856
2025-03-11,Mara Pool,7,0.050724637681159424
2025-03-11,Foundry USA,20,0.14492753623188406
2025-03-11,AntPool,26,0.18840579710144928
2025-03-12,SBI Crypto,2,0.013071895424836602
2025-03-12,ViaBTC,26,0.16993464052287582
2025-03-12,F2Pool,18,0.11764705882352941
2025-03-12,Foundry USA,34,0.2222222222222222
2025-03-12,Unknown,36,0.23529411764705882
2025-03-12,Mara Pool,12,0.0784313725490196
2025-03-12,BTC M4,1,0.006535947712418301
2025-03-12,AntPool,23,0.1503267973856209
2025-03-12,Ultimus,1,0.006535947712418301
2025-03-13,ViaBTC,30,0.18867924528301888
2025-03-13,AntPool,31,0.1949685534591195
2025-03-13,Mara Pool,7,0.0440251572327044
2025-03-13,SBI Crypto,4,0.025157232704402517
2025-03-13,BTC M4,2,0.012578616352201259
2025-03-13,F2Pool,14,0.0880503144654088
2025-03-13,Unknown,71,0.44654088050314467
2025-03-14,F2Pool,17,0.11971830985915492
2025-03-14,AntPool,31,0.21830985915492956
2025-03-14,ViaBTC,22,0.15492957746478872
2025-03-14,Mara Pool,5,0.035211267605633804
2025-03-14,BTC.com,2,0.014084507042253521
2025-03-14,SBI Crypto,1,0.007042253521126761
2025-03-14,Braiins Pool,1,0.007042253521126761
2025-03-14,Unknown,63,0.44366197183098594
2025-03-15,Unknown,67,0.5075757575757576
2025-03-15,F2Pool,10,0.07575757575757576
2025-03-15,AntPool,28,0.21212121212121213
2025-03-15,ViaBTC,17,0.12878787878787878
2025-03-15,Mara Pool,8,0.06060606060606061
2025-03-15,BTC M4,1,0.007575757575757576
2025-03-15,BTC.com,1,0.007575757575757576
2025-03-16,Unknown,63,0.43448275862068964
2025-03-16,Mara Pool,8,0.05517241379310345
2025-03-16,ViaBTC,20,0.13793103448275862
2025-03-16,AntPool,36,0.2482758620689655
2025-03-16,F2Pool,16,0.1103448275862069
2025-03-16,Braiins Pool,1,0.006896551724137931
2025-03-16,BTC.com,1,0.006896551724137931
2025-03-17,ViaBTC,16,0.11428571428571428
2025-03-17,Mara Pool,8,0.05714285714285714
2025-03-17,F2Pool,7,0.05
2025-03-17,BTC M4,1,0.007142857142857143
2025-03-17,Unknown,80,0.5714285714285714
2025-03-17,AntPool,28,0.2
2025-03-18,SBI Crypto,1,0.007042253521126761
2025-03-18,Unknown,66,0.4647887323943662
2025-03-18,ViaBTC,13,0.09154929577464789
2025-03-18,F2Pool,10,0.07042253521126761
2025-03-18,AntPool,39,0.2746478873239437
2025-03-18,Mara Pool,8,0.056338028169014086
2025-03-18,Braiins Pool,4,0.028169014084507043
2025-03-18,BTC M4,1,0.007042253521126761
2025-03-19,Mara Pool,2,0.013157894736842105
2025-03-19,ViaBTC,23,0.1513157894736842
2025-03-19,Braiins Pool,2,0.013157894736842105
2025-03-19,SBI Crypto,3,0.019736842105263157
2025-03-19,BTC.com,3,0.019736842105263157
2025-03-19,Ultimus,1,0.006578947368421052
2025-03-19,AntPool,26,0.17105263157894737
2025-03-19,F2Pool,21,0.13815789473684212
2025-03-19,Unknown,70,0.4605263157894737
2025-03-19,BTC M4,1,0.006578947368421052
2025-03-20,BTC M4,3,0.02112676056338028
2025-03-20,AntPool,24,0.16901408450704225
2025-03-20,Braiins Pool,5,0.035211267605633804
2025-03-20,ViaBTC,20,0.14084507042253522
2025-03-20,Unknown,67,0.47183098591549294
2025-03-20,Mara Pool,9,0.06338028169014084
2025-03-20,SBI Crypto,2,0.014084507042253521
2025-03-20,F2Pool,12,0.08450704225352113
2025-03-21,BTC.com,1,0.006896551724137931
2025-03-21,SBI Crypto,3,0.020689655172413793
2025-03-21,Ultimus,1,0.006896551724137931
2025-03-21,BTC M4,2,0.013793103448275862
2025-03-21,Braiins Pool,5,0.034482758620689655
2025-03-21,Unknown,72,0.496551724137931
2025-03-21,F2Pool,19,0.1310344827586207
2025-03-21,Mara Pool,4,0.027586206896551724
2025-03-21,AntPool,24,0.16551724137931034
2025-03-21,ViaBTC,14,0.09655172413793103
2025-03-22,Mara Pool,3,0.02
2025-03-22,F2Pool,9,0.06
2025-03-22,BTC.com,3,0.02
2025-03-22,AntPool,31,0.20666666666666667
2025-03-22,Braiins Pool,1,0.006666666666666667
2025-03-22,Ultimus,1,0.006666666666666667
2025-03-22,SBI Crypto,3,0.02
2025-03-22,ViaBTC,18,0.12
2025-03-22,Unknown,81,0.54
2025-03-23,AntPool,33,0.21153846153846154
2025-03-23,Unknown,69,0.4423076923076923
2025-03-23,Braiins Pool,1,0.00641025641025641
2025-03-23,BTC.com,3,0.019230769230769232
2025-03-23,ViaBTC,25,0.16025641025641027
2025-03-23,BTC M4,2,0.01282051282051282
2025-03-23,Mara Pool,7,0.04487179487179487
2025-03-23,F2Pool,15,0.09615384615384616
2025-03-23,Ultimus,1,0.00641025641025641
2025-03-24,F2Pool,16,0.1038961038961039
2025-03-24,ViaBTC,22,0.14285714285714285
2025-03-24,SBI Crypto,2,0.012987012987012988
2025-03-24,AntPool,30,0.19480519480519481
2025-03-24,BTC.com,1,0.006493506493506494
2025-03-24,Mara Pool,9,0.05844155844155844
2025-03-24,Unknown,72,0.4675324675324675
2025-03-24,Braiins Pool,2,0.012987012987012988
2025-03-25,BTC M4,1,0.006711409395973154
2025-03-25,ViaBTC,29,0.19463087248322147
2025-03-25,AntPool,23,0.15436241610738255
2025-03-25,F2Pool,14,0.09395973154362416
2025-03-25,Unknown,65,0.436241610738255
2025-03-25,Mara Pool,10,0.06711409395973154
2025-03-25,BTC.com,4,0.026845637583892617
2025-03-25,Ultimus,1,0.006711409395973154
2025-03-25,SBI Crypto,2,0.013422818791946308
2025-03-26,Ultimus,1,0.006578947368421052
2025-03-26,Poolin,1,0.006578947368421052
2025-03-26,SBI Crypto,1,0.006578947368421052
2025-03-26,Mara Pool,13,0.08552631578947369
2025-03-26,Unknown,60,0.39473684210526316
2025-03-26,AntPool,26,0.17105263157894737
2025-03-26,Braiins Pool,1,0.006578947368421052
2025-03-26,ViaBTC,28,0.18421052631578946
2025-03-26,F2Pool,20,0.13157894736842105
2025-03-26,BTC M4,1,0.006578947368421052
2025-03-27,BTC M4,1,0.006756756756756757
2025-03-27,SBI Crypto,3,0.02027027027027027
2025-03-27,F2Pool,17,0.11486486486486487
2025-03-27,AntPool,22,0.14864864864864866
2025-03-27,BTC.com,2,0.013513513513513514
2025-03-27,Braiins Pool,3,0.02027027027027027
2025-03-27,ViaBTC,18,0.12162162162162163
2025-03-27,Unknown,75,0.5067567567567568
2025-03-27,Mara Pool,7,0.0472972972972973
2025-03-28,Unknown,71,0.461038961038961
2025-03-28,SBI Crypto,1,0.006493506493506494
2025-03-28,BTC M4,1,0.006493506493506494
2025-03-28,Mara Pool,4,0.025974025974025976
2025-03-28,Braiins Pool,2,0.012987012987012988
2025-03-28,AntPool,31,0.2012987012987013
2025-03-28,F2Pool,16,0.1038961038961039
2025-03-28,ViaBTC,28,0.18181818181818182
2025-03-29,SBI Crypto,1,0.0070921985815602835
2025-03-29,Braiins Pool,1,0.0070921985815602835
2025-03-29,BTC.com,2,0.014184397163120567
2025-03-29,Unknown,68,0.48226950354609927
2025-03-29,F2Pool,13,0.09219858156028368
2025-03-29,ViaBTC,18,0.1276595744680851
2025-03-29,AntPool,26,0.18439716312056736
2025-03-29,BTC M4,1,0.0070921985815602835
2025-03-29,Solo CKPool,1,0.0070921985815602835
2025-03-29,Mara Pool,10,0.07092198581560284
2025-03-30,Mara Pool,9,0.06569343065693431
2025-03-30,AntPool,19,0.1386861313868613
2025-03-30,Braiins Pool,1,0.0072992700729927005
2025-03-30,Poolin,1,0.0072992700729927005
2025-03-30,ViaBTC,24,0.17518248175182483
2025-03-30,Unknown,69,0.5036496350364964
2025-03-30,F2Pool,14,0.10218978102189781
2025-03-31,Braiins Pool,1,0.006756756756756757
2025-03-31,ViaBTC,26,0.17567567567567569
2025-03-31,BTC M4,1,0.006756756756756757
2025-03-31,F2Pool,13,0.08783783783783784
2025-03-31,Unknown,65,0.4391891891891892
2025-03-31,BTC.com,1,0.006756756756756757
2025-03-31,AntPool,28,0.1891891891891892
2025-03-31,Mara Pool,13,0.08783783783783784
2025-04-01,BTC M4,1,0.007407407407407408
2025-04-01,F2Pool,11,0.08148148148148149
2025-04-01,Braiins Pool,4,0.02962962962962963
2025-04-01,ViaBTC,23,0.17037037037037037
2025-04-01,Unknown,68,0.5037037037037037
2025-04-01,Mara Pool,6,0.044444444444444446
2025-04-01,SBI Crypto,1,0.007407407407407408
2025-04-01,Poolin,2,0.014814814814814815
2025-04-01,AntPool,19,0.14074074074074075
2025-04-02,BTC M4,2,0.011627906976744186
2025-04-02,Poolin,1,0.005813953488372093
2025-04-02,Braiins Pool,2,0.011627906976744186
2025-04-02,AntPool,27,0.1569767441860465
2025-04-02,Mara Pool,10,0.05813953488372093
2025-04-02,BTC.com,2,0.011627906976744186
2025-04-02,SBI Crypto,4,0.023255813953488372
2025-04-02,ViaBTC,27,0.1569767441860465
2025-04-02,F2Pool,13,0.0755813953488372
2025-04-02,Unknown,84,0.4883720930232558
2025-04-03,Mara Pool,6,0.039473684210526314
2025-04-03,BTC M4,1,0.006578947368421052
2025-04-03,Unknown,71,0.46710526315789475
2025-04-03,ViaBTC,17,0.1118421052631579
2025-04-03,F2Pool,17,0.1118421052631579
2025-04-03,AntPool,35,0.23026315789473684
2025-04-03,SBI Crypto,3,0.019736842105263157
2025-04-03,BTC.com,2,0.013157894736842105
2025-04-04,Poolin,6,0.03333333333333333
2025-04-04,BTC.com,5,0.027777777777777776
2025-04-04,AntPool,25,0.1388888888888889
2025-04-04,Unknown,83,0.46111111111111114
2025-04-04,ViaBTC,28,0.15555555555555556
2025-04-04,Ultimus,2,0.011111111111111112
2025-04-04,Mara Pool,14,0.07777777777777778
2025-04-04,Braiins Pool,4,0.022222222222222223
2025-04-04,SBI Crypto,1,0.005555555555555556
2025-04-04,F2Pool,12,0.06666666666666667
2025-04-05,SBI Crypto,3,0.018292682926829267
2025-04-05,Ultimus,1,0.006097560975609756
2025-04-05,Mara Pool,9,0.054878048780487805
2025-04-05,ViaBTC,18,0.10975609756097561
2025-04-05,F2Pool,17,0.10365853658536585
2025-04-05,AntPool,36,0.21951219512195122
2025-04-05,BTC.com,2,0.012195121951219513
2025-04-05,BTC M4,2,0.012195121951219513
2025-04-05,Poolin,2,0.012195121951219513
2025-04-05,Braiins Pool,1,0.006097560975609756
2025-04-05,Unknown,73,0.4451219512195122
2025-04-06,Poolin,1,0.006896551724137931
2025-04-06,AntPool,29,0.2
2025-04-06,Unknown,68,0.4689655172413793
2025-04-06,BTC M4,1,0.006896551724137931
2025-04-06,Mara Pool,7,0.04827586206896552
2025-04-06,BTC.com,1,0.006896551724137931
2025-04-06,ViaBTC,21,0.14482758620689656
2025-04-06,Braiins Pool,1,0.006896551724137931
2025-04-06,F2Pool,14,0.09655172413793103
2025-04-06,SBI Crypto,2,0.013793103448275862
2025-04-07,Braiins Pool,2,0.013793103448275862
2025-04-07,ViaBTC,15,0.10344827586206896
2025-04-07,SBI Crypto,5,0.034482758620689655
2025-04-07,F2Pool,12,0.08275862068965517
2025-04-07,AntPool,32,0.2206896551724138
2025-04-07,Mara Pool,10,0.06896551724137931
2025-04-07,Unknown,65,0.4482758620689655
2025-04-07,BTC.com,3,0.020689655172413793
2025-04-07,Ultimus,1,0.006896551724137931
2025-04-08,F2Pool,15,0.09803921568627451
2025-04-08,Poolin,1,0.006535947712418301
2025-04-08,Mara Pool,5,0.032679738562091505
2025-04-08,Ultimus,2,0.013071895424836602
2025-04-08,ViaBTC,29,0.1895424836601307
2025-04-08,BTC M4,3,0.0196078431372549
2025-04-08,Unknown,71,0.46405228758169936
2025-04-08,Braiins Pool,3,0.0196078431372549
2025-04-08,SBI Crypto,1,0.006535947712418301
2025-04-08,AntPool,23,0.1503267973856209
2025-04-09,Poolin,1,0.007633587786259542
2025-04-09,Braiins Pool,1,0.007633587786259542
2025-04-09,Unknown,59,0.45038167938931295
2025-04-09,SBI Crypto,1,0.007633587786259542
2025-04-09,ViaBTC,17,0.1297709923664122
2025-04-09,BTC M4,1,0.007633587786259542
2025-04-09,Mara Pool,4,0.030534351145038167
2025-04-09,AntPool,30,0.22900763358778625
2025-04-09,F2Pool,17,0.1297709923664122
2025-04-10,AntPool,25,0.1736111111111111
2025-04-10,F2Pool,16,0.1111111111111111
2025-04-10,Unknown,66,0.4583333333333333
2025-04-10,Poolin,2,0.013888888888888888
2025-04-10,ViaBTC,23,0.1597222222222222
2025-04-10,Braiins Pool,2,0.013888888888888888
2025-04-10,BTC.com,2,0.013888888888888888
2025-04-10,Ultimus,1,0.006944444444444444
2025-04-10,BTC M4,3,0.020833333333333332
2025-04-10,Mara Pool,4,0.027777777777777776
2025-04-11,BTC.com,2,0.013513513513513514
2025-04-11,SBI Crypto,2,0.013513513513513514
2025-04-11,Poolin,1,0.006756756756756757
2025-04-11,BTC M4,2,0.013513513513513514
2025-04-11,Ultimus,1,0.006756756756756757
2025-04-11,Mara Pool,7,0.0472972972972973
2025-04-11,Solo CKPool,1,0.006756756756756757
2025-04-11,AntPool,32,0.21621621621621623
2025-04-11,F2Pool,13,0.08783783783783784
2025-04-11,ViaBTC,19,0.12837837837837837
2025-04-11,Unknown,68,0.4594594594594595
2025-04-12,AntPool,27,0.1875
2025-04-12,Poolin,1,0.006944444444444444
2025-04-12,Unknown,68,0.4722222222222222
2025-04-12,ViaBTC,24,0.16666666666666666
2025-04-12,BTC.com,4,0.027777777777777776
2025-04-12,F2Pool,11,0.0763888888888889
2025-04-12,Mara Pool,5,0.034722222222222224
2025-04-12,SBI Crypto,4,0.027777777777777776
2025-04-13,AntPool,37,0.21511627906976744
2025-04-13,SBI Crypto,1,0.005813953488372093
2025-04-13,BTC.com,1,0.005813953488372093
2025-04-13,Mara Pool,5,0.029069767441860465
2025-04-13,Braiins Pool,2,0.011627906976744186
2025-04-13,F2Pool,16,0.09302325581395349
2025-04-13,ViaBTC,23,0.13372093023255813
