date,miner_id,pool_name,daily_share,cost_usd_per_day
2025-03-16,8,Braiins Pool,0.0068965517,142819.5009597031
2025-03-16,9,BTC.com,0.0068965517,142819.5009597031
2025-03-17,3,ViaBTC,0.1142857143,2364074.5661665234
2025-03-17,6,Mara Pool,0.0571428571,1182037.2820489793
2025-03-17,4,F2Pool,0.0500000000,1034282.6225685688
2025-03-17,11,BTC M4,0.0071428571,147754.6594804105
2025-03-17,2,Unknown,0.5714285714,11820372.8287640531
2025-03-17,1,AntPool,0.2000000000,4137130.4902742752
2025-03-18,7,SBI Crypto,0.0070422535,145759.2903514677
2025-03-18,2,Unknown,0.4647887324,9620113.1921738163
2025-03-18,3,ViaBTC,0.0915492958,1894870.7807784260
2025-03-18,4,F2Pool,0.0704225352,1457592.9076542410
2025-03-18,1,AntPool,0.2746478873,5684612.3402654966
2025-03-18,6,Mara Pool,0.0563380282,1166074.3269513056
2025-03-18,8,Braiins Pool,0.0281690141,583037.1634756528
2025-03-18,11,BTC M4,0.0070422535,145759.2903514677
2025-03-19,6,Mara Pool,0.0131578947,272322.3669588702
2025-03-19,3,ViaBTC,0.1513157895,3131707.2293404322
2025-03-19,8,Braiins Pool,0.0131578947,272322.3669588702
2025-03-19,7,SBI Crypto,0.0197368421,408483.5514731302
2025-03-19,9,BTC.com,0.0197368421,408483.5514731302
2025-03-19,1,AntPool,0.1710526316,3540190.7808135627
2025-03-19,4,F2Pool,0.1381578947,2859384.8603119119
2025-03-19,2,Unknown,0.4605263158,9531282.8704659063
2025-03-19,11,BTC M4,0.0065789474,136161.1845142601
2025-03-20,11,BTC M4,0.0211267606,437163.7382041711
2025-03-20,1,AntPool,0.1690140845,3497309.8994256435
2025-03-20,8,Braiins Pool,0.0352112676,728606.2289607907
2025-03-20,3,ViaBTC,0.1408450704,2914424.9158431627
2025-03-20,2,Unknown,0.4718309859,9763323.4693161398
2025-03-20,6,Mara Pool,0.0633802817,1311491.2125432717
2025-03-20,7,SBI Crypto,0.0140845070,291442.4907566196
2025-03-20,4,F2Pool,0.0845070423,1748654.9507474427
2025-03-21,9,BTC.com,0.0068965517,142734.7884120898
2025-03-21,7,SBI Crypto,0.0206896552,428204.3673059240
2025-03-21,11,BTC M4,0.0137931034,285469.5768241797
2025-03-21,8,Braiins Pool,0.0344827586,713673.9441301038
2025-03-21,2,Unknown,0.4965517241,10276904.8008545935
2025-03-21,4,F2Pool,0.1310344828,2711960.9901779792
2025-03-21,6,Mara Pool,0.0275862069,570939.1557180139
2025-03-21,1,AntPool,0.1655172414,3425634.9343080828
2025-03-21,3,ViaBTC,0.0965517241,1998287.0439782212
2025-03-22,6,Mara Pool,0.0200000000,413417.7338195349
2025-03-22,4,F2Pool,0.0600000000,1240253.2014586048
2025-03-22,9,BTC.com,0.0200000000,413417.7338195349
2025-03-22,1,AntPool,0.2066666667,4271983.2501575574
2025-03-22,8,Braiins Pool,0.0066666667,137805.9119622079
2025-03-22,7,SBI Crypto,0.0200000000,413417.7338195349
2025-03-22,3,ViaBTC,0.1200000000,2480506.4029172095
2025-03-22,2,Unknown,0.5400000000,11162278.8131274432
2025-03-23,1,AntPool,0.2115384615,4376024.4473674456
2025-03-23,2,Unknown,0.4423076923,9149869.3005455080
2025-03-23,8,Braiins Pool,0.0064102564,132606.8012473166
2025-03-23,9,BTC.com,0.0192307692,397820.4037419498
2025-03-23,3,ViaBTC,0.1602564103,3315170.0373889133
2025-03-23,11,BTC M4,0.0128205128,265213.6024946332
2025-03-23,6,Mara Pool,0.0448717949,928247.6107998822
2025-03-23,4,F2Pool,0.0961538462,1989102.0228470813
2025-03-24,4,F2Pool,0.1038961039,2152994.0992769510
2025-03-24,3,ViaBTC,0.1428571429,2960366.8872829042
2025-03-24,7,SBI Crypto,0.0129870130,269124.2626686510
2025-03-24,1,AntPool,0.1948051948,4036863.9358852510
2025-03-24,9,BTC.com,0.0064935065,134562.1313343255
2025-03-24,6,Mara Pool,0.0584415584,1211059.1799366728
2025-03-24,2,Unknown,0.4675324675,9688473.4457101505
2025-03-24,8,Braiins Pool,0.0129870130,269124.2626686510
2025-03-25,11,BTC M4,0.0067114094,138996.0906279244
2025-03-25,3,ViaBTC,0.1946308725,4030886.6261387663
2025-03-25,1,AntPool,0.1543624161,3196910.0823712200
2025-03-25,4,F2Pool,0.0939597315,1945945.2667199001
2025-03-25,2,Unknown,0.4362416107,9034745.8846019618
2025-03-25,6,Mara Pool,0.0671140940,1389960.9062792442
2025-03-25,9,BTC.com,0.0268456376,555984.3625116977
2025-03-25,7,SBI Crypto,0.0134228188,277992.1812558488
2025-03-26,10,Poolin,0.0065789474,136363.8876174064
2025-03-26,7,SBI Crypto,0.0065789474,136363.8876174064
2025-03-26,6,Mara Pool,0.0855263158,1772730.5307353588
2025-03-26,2,Unknown,0.3947368421,8181833.2176624937
2025-03-26,1,AntPool,0.1710526316,3545461.0614707177
2025-03-26,8,Braiins Pool,0.0065789474,136363.8876174064
2025-03-26,3,ViaBTC,0.1842105263,3818188.8346327995
2025-03-26,4,F2Pool,0.1315789474,2727277.7399117416
2025-03-26,11,BTC M4,0.0065789474,136363.8876174064
2025-03-27,11,BTC M4,0.0067567568,140361.2980450201
2025-03-27,7,SBI Crypto,0.0202702703,421083.8920577129
2025-03-27,4,F2Pool,0.1148648649,2386142.0522239106
2025-03-27,1,AntPool,0.1486486486,3087948.5362169687
2025-03-27,9,BTC.com,0.0135135135,280722.5940126929
2025-03-27,8,Braiins Pool,0.0202702703,421083.8920577129
2025-03-27,3,ViaBTC,0.1216216216,2526503.3481915831
2025-03-27,2,Unknown,0.5067567568,10527097.2869013939
2025-03-27,6,Mara Pool,0.0472972973,982529.0800830987
2025-03-28,2,Unknown,0.4610389610,9594255.6182108540
2025-03-28,7,SBI Crypto,0.0064935065,135130.3609664210
2025-03-28,11,BTC M4,0.0064935065,135130.3609664210
2025-03-28,6,Mara Pool,0.0259740260,540521.4438656841
2025-03-28,8,Braiins Pool,0.0129870130,270260.7219328420
2025-03-28,1,AntPool,0.2012987013,4189041.1857970362
2025-03-28,4,F2Pool,0.1038961039,2162085.7733817287
2025-03-28,3,ViaBTC,0.1818181818,3783650.1028977735
2025-03-29,7,SBI Crypto,0.0070921986,148129.7438268780
2025-03-29,8,Braiins Pool,0.0070921986,148129.7438268780
2025-03-29,9,BTC.com,0.0141843972,296259.4876537560
2025-03-29,2,Unknown,0.4822695035,10072822.5530755222
2025-03-29,4,F2Pool,0.0921985816,1925686.6655721553
2025-03-29,3,ViaBTC,0.1276595745,2666335.3826179160
2025-03-29,1,AntPool,0.1843971631,3851373.3290556814
2025-03-29,11,BTC M4,0.0070921986,148129.7438268780
2025-03-29,6,Mara Pool,0.0709219858,1481297.4340915214
2025-03-30,6,Mara Pool,0.0656934307,1374164.7417250178
2025-03-30,1,AntPool,0.1386861314,2901014.4531258717
2025-03-30,8,Braiins Pool,0.0072992701,152684.9717676206
2025-03-30,10,Poolin,0.0072992701,152684.9717676206
2025-03-30,3,ViaBTC,0.1751824818,3664439.3098721914
2025-03-30,2,Unknown,0.5036496350,10535263.0122219287
2025-03-30,4,F2Pool,0.1021897810,2137589.5963795525
2025-03-31,8,Braiins Pool,0.0067567568,141315.4217582404
2025-03-31,3,ViaBTC,0.1756756757,3674200.9427080993
2025-03-31,11,BTC M4,0.0067567568,141315.4217582404
2025-03-31,4,F2Pool,0.0878378378,1837100.4703083155
2025-03-31,2,Unknown,0.4391891892,9185502.3557245135
2025-03-31,9,BTC.com,0.0067567568,141315.4217582404
2025-03-31,1,AntPool,0.1891891892,3956831.7841331116
2025-03-31,6,Mara Pool,0.0878378378,1837100.4703083155
2025-04-01,11,BTC M4,0.0074074074,154949.1101020467
2025-04-01,4,F2Pool,0.0814814815,1704440.2132143266
2025-04-01,8,Braiins Pool,0.0296296296,619796.4404081868
2025-04-01,3,ViaBTC,0.1703703704,3563829.5365307000
2025-04-01,2,Unknown,0.5037037037,10536539.4973982405
2025-04-01,6,Mara Pool,0.0444444444,929694.6606122801
2025-04-01,7,SBI Crypto,0.0074074074,154949.1101020467
2025-04-01,10,Poolin,0.0148148148,309898.2202040934
2025-04-01,1,AntPool,0.1407407407,2944033.0940307006
2025-04-02,11,BTC M4,0.0116279070,243041.5623289080
2025-04-02,10,Poolin,0.0058139535,121520.7811644540
2025-04-02,8,Braiins Pool,0.0116279070,243041.5623289080
2025-04-02,1,AntPool,0.1569767442,3281061.0851697861
2025-04-02,6,Mara Pool,0.0581395349,1215207.8095543827
2025-04-02,9,BTC.com,0.0116279070,243041.5623289080
2025-04-02,7,SBI Crypto,0.0232558140,486083.1246578161
2025-04-02,3,ViaBTC,0.1569767442,3281061.0851697861
2025-04-02,4,F2Pool,0.0755813953,1579770.1509575876
2025-04-02,2,Unknown,0.4883720930,10207745.5969125628
2025-04-03,6,Mara Pool,0.0394736842,822988.6240097466
2025-04-03,11,BTC M4,0.0065789474,137164.7713632593
2025-04-03,2,Unknown,0.4671052632,9738698.7209235094
2025-04-03,3,ViaBTC,0.1118421053,2331801.1027508848
2025-04-03,4,F2Pool,0.1118421053,2331801.1027508848
2025-04-03,1,AntPool,0.2302631579,4800766.9747801246
2025-04-03,7,SBI Crypto,0.0197368421,411494.3120048733
2025-04-03,9,BTC.com,0.0131578947,274329.5406416141
2025-04-04,10,Poolin,0.0333333333,693578.7042435855
2025-04-04,9,BTC.com,0.0277777778,577982.2545766893
2025-04-04,1,AntPool,0.1388888889,2889911.2708027107
2025-04-04,2,Unknown,0.4611111111,9594505.4180662464
2025-04-04,3,ViaBTC,0.1555555556,3236700.6239648713
2025-04-04,6,Mara Pool,0.0777777778,1618350.3119824356
2025-04-04,8,Braiins Pool,0.0222222222,462385.8028290570
2025-04-04,7,SBI Crypto,0.0055555556,115596.4517476323
2025-04-04,4,F2Pool,0.0666666667,1387157.4105679072
2025-04-05,7,SBI Crypto,0.0182926829,381099.7048633656
2025-04-05,6,Mara Pool,0.0548780488,1143299.1166734421
2025-04-05,3,ViaBTC,0.1097560976,2286598.2333468841
2025-04-05,4,F2Pool,0.1036585366,2159564.9976979806
2025-04-05,1,AntPool,0.2195121951,4573196.4646104230
2025-04-05,9,BTC.com,0.0121951220,254066.4712978071
2025-04-05,11,BTC M4,0.0121951220,254066.4712978071
2025-04-05,10,Poolin,0.0121951220,254066.4712978071
2025-04-05,8,Braiins Pool,0.0060975610,127033.2356489036
2025-04-05,2,Unknown,0.4451219512,9273426.1648697499
2025-04-06,10,Poolin,0.0068965517,144683.3220970689
2025-04-06,1,AntPool,0.2000000000,4195816.3555003544
2025-04-06,2,Unknown,0.4689655172,9838465.9361672122
2025-04-06,11,BTC M4,0.0068965517,144683.3220970689
2025-04-06,6,Mara Pool,0.0482758621,1012783.2588752982
2025-04-06,9,BTC.com,0.0068965517,144683.3220970689
2025-04-06,3,ViaBTC,0.1448275862,3038349.7745279865
2025-04-06,8,Braiins Pool,0.0068965517,144683.3220970689
2025-04-06,4,F2Pool,0.0965517241,2025566.5156526885
2025-04-06,7,SBI Crypto,0.0137931034,289366.6441941377
2025-04-07,8,Braiins Pool,0.0137931034,291329.2885654890
2025-04-07,3,ViaBTC,0.1034482759,2184969.6726897168
2025-04-07,7,SBI Crypto,0.0344827586,728323.2235258600
2025-04-07,4,F2Pool,0.0827586207,1747975.7377293459
2025-04-07,1,AntPool,0.2206896552,4661268.6339449231
2025-04-07,6,Mara Pool,0.0689655172,1456646.4470517200
2025-04-07,2,Unknown,0.4482758621,9468201.9121725895
2025-04-07,9,BTC.com,0.0206896552,436993.9349603709
2025-04-08,4,F2Pool,0.0980392157,2089040.4985365949
2025-04-08,10,Poolin,0.0065359477,139269.3662849968
2025-04-08,6,Mara Pool,0.0326797386,696346.8335558054
2025-04-08,3,ViaBTC,0.1895424837,4038811.6307881926
2025-04-08,11,BTC M4,0.0196078431,417808.0988549904
2025-04-08,2,Unknown,0.4640522876,9888125.0254121646
2025-04-08,8,Braiins Pool,0.0196078431,417808.0988549904
2025-04-08,7,SBI Crypto,0.0065359477,139269.3662849968
2025-04-08,1,AntPool,0.1503267974,3203195.4309473904
2025-04-09,10,Poolin,0.0076335878,164065.0815983460
2025-04-09,8,Braiins Pool,0.0076335878,164065.0815983460
2025-04-09,2,Unknown,0.4503816794,9679839.7971083932
2025-04-09,7,SBI Crypto,0.0076335878,164065.0815983460
2025-04-09,3,ViaBTC,0.1297709924,2789106.3828733773
2025-04-09,11,BTC M4,0.0076335878,164065.0815983460
2025-04-09,6,Mara Pool,0.0305343511,656260.3242441315
2025-04-09,1,AntPool,0.2290076336,4921952.4393533701
2025-04-09,4,F2Pool,0.1297709924,2789106.3828733773
2025-04-10,1,AntPool,0.1736111111,3760884.3440272976
2025-04-10,4,F2Pool,0.1111111111,2406965.9800908202
2025-04-10,2,Unknown,0.4583333333,9928734.6681454144
2025-04-10,10,Poolin,0.0138888889,300870.7477821361
2025-04-10,3,ViaBTC,0.1597222222,3460013.5962451622
2025-04-10,8,Braiins Pool,0.0138888889,300870.7477821361
2025-04-10,9,BTC.com,0.0138888889,300870.7477821361
2025-04-10,11,BTC M4,0.0208333333,451306.1205900696
2025-04-10,6,Mara Pool,0.0277777778,601741.4955642723
2025-04-11,9,BTC.com,0.0135135135,294165.6260473593
2025-04-11,7,SBI Crypto,0.0135135135,294165.6260473593
2025-04-11,10,Poolin,0.0067567568,147082.8141120925
2025-04-11,11,BTC M4,0.0135135135,294165.6260473593
2025-04-11,6,Mara Pool,0.0472972973,1029579.6922541704
2025-04-11,1,AntPool,0.2162162162,4706650.0211114008
2025-04-11,4,F2Pool,0.0878378378,1912076.5703962485
2025-04-11,3,ViaBTC,0.1283783784,2794573.4507151521
2025-04-11,2,Unknown,0.4594594595,10001631.2964943461
2025-04-12,1,AntPool,0.1875000000,4089113.5958105521
2025-04-12,10,Poolin,0.0069444444,151448.6507274157
2025-04-12,2,Unknown,0.4722222222,10298508.3148900885
2025-04-12,3,ViaBTC,0.1666666667,3634767.6414474444
2025-04-12,9,BTC.com,0.0277777778,605794.6072713842
2025-04-12,4,F2Pool,0.0763888889,1665935.1689058761
2025-04-12,6,Mara Pool,0.0347222222,757243.2579987999
2025-04-12,7,SBI Crypto,0.0277777778,605794.6072713842
2025-04-13,1,AntPool,0.2151162791,4676104.0796400299
2025-04-13,7,SBI Crypto,0.0058139535,126381.1915766231
2025-04-13,9,BTC.com,0.0058139535,126381.1915766231
2025-04-13,6,Mara Pool,0.0290697674,631905.9557093591
2025-04-13,8,Braiins Pool,0.0116279070,252762.3831532463
2025-04-13,4,F2Pool,0.0930232558,2022099.0608784570
2025-04-13,3,ViaBTC,0.1337209302,2906767.3997410624
2025-04-13,2,Unknown,0.5058139535,10995163.6454286482
2025-04-14,1,AntPool,0.1744966443,3781490.1290290677
2025-04-14,9,BTC.com,0.0067114094,145441.9281229289
2025-04-14,4,F2Pool,0.1140939597,2472512.7759227073
2025-04-14,3,ViaBTC,0.1677852349,3636048.2009061384
2025-04-14,2,Unknown,0.4899328859,10617260.7464725580
2025-04-14,7,SBI Crypto,0.0067114094,145441.9281229289
2025-04-14,11,BTC M4,0.0067114094,145441.9281229289
2025-04-14,6,Mara Pool,0.0335570470,727209.6406146446
2025-04-15,7,SBI Crypto,0.0138888889,300026.1246235068
2025-04-15,4,F2Pool,0.0833333333,1800156.7455808527
2025-04-15,2,Unknown,0.4166666667,9000783.7322246395
2025-04-15,3,ViaBTC,0.1805555556,3900339.6179454001
2025-04-15,8,Braiins Pool,0.0208333333,450039.1858551661
2025-04-15,10,Poolin,0.0069444444,150013.0612316593
2025-04-15,1,AntPool,0.1666666667,3600313.4933218933
2025-04-15,6,Mara Pool,0.0555555556,1200104.4984940272
2025-04-15,9,BTC.com,0.0069444444,150013.0612316593
2025-04-15,11,BTC M4,0.0138888889,300026.1246235068
2025-04-16,1,AntPool,0.1554054054,3345991.3815663420
2025-04-16,3,ViaBTC,0.0743243243,1600256.7472375825
2025-04-16,6,Mara Pool,0.0270270270,581911.5440585623
2025-04-16,9,BTC.com,0.0135135135,290955.7720292811
2025-04-16,10,Poolin,0.0067567568,145477.8870911769
2025-04-16,8,Braiins Pool,0.0135135135,290955.7720292811
2025-04-16,4,F2Pool,0.1554054054,3345991.3815663420
2025-04-16,2,Unknown,0.5540540541,11929186.6661189627
2025-04-17,7,SBI Crypto,0.0130718954,280836.0697205926
2025-04-17,6,Mara Pool,0.0326797386,702090.1764498776
2025-04-17,4,F2Pool,0.1241830065,2667942.6666424219
2025-04-17,8,Braiins Pool,0.0130718954,280836.0697205926
2025-04-17,2,Unknown,0.4836601307,10390934.5989974923
2025-04-17,10,Poolin,0.0065359477,140418.0348602963
2025-04-17,1,AntPool,0.1568627451,3370032.8430923000
2025-04-17,3,ViaBTC,0.1699346405,3650868.9128128928
2025-04-18,8,Braiins Pool,0.0073529412,158060.4673465643
2025-04-18,1,AntPool,0.2279411765,4899874.4726961367
2025-04-18,2,Unknown,0.4705882353,10115869.8779357802
2025-04-18,4,F2Pool,0.0661764706,1422544.2018198338
2025-04-18,6,Mara Pool,0.0441176471,948362.8019297634
2025-04-18,11,BTC M4,0.0073529412,158060.4673465643
2025-04-18,7,SBI Crypto,0.0147058824,316120.9346931286
2025-04-18,3,ViaBTC,0.1617647059,3477330.2708763028
2025-04-19,1,AntPool,0.1726618705,3715529.8072590777
2025-04-19,9,BTC.com,0.0143884892,309627.4837589306
2025-04-19,3,ViaBTC,0.1438848921,3096274.8397412165
2025-04-19,7,SBI Crypto,0.0071942446,154813.7418794653
2025-04-19,10,Poolin,0.0071942446,154813.7418794653
2025-04-19,6,Mara Pool,0.0647482014,1393323.6769151874
2025-04-19,4,F2Pool,0.0863309353,1857764.9047054942
2025-04-19,2,Unknown,0.5035971223,10836961.9380183015
2025-04-20,8,Braiins Pool,0.0081300813,175139.7749744041
2025-04-20,6,Mara Pool,0.0162601626,350279.5499488082
2025-04-20,11,BTC M4,0.0243902439,525419.3249232123
2025-04-20,2,Unknown,0.5447154472,11734364.9254392926
2025-04-20,4,F2Pool,0.0731707317,1576257.9747696368
2025-04-20,1,AntPool,0.1951219512,4203354.5993856983
2025-04-20,3,ViaBTC,0.1300813008,2802236.3995904652
2025-04-20,9,BTC.com,0.0081300813,175139.7749744041
2025-04-21,11,BTC M4,0.0158730159,342510.0825122224
2025-04-21,8,Braiins Pool,0.0079365079,171255.0401772045
2025-04-21,1,AntPool,0.2301587302,4966396.1888748780
2025-04-21,2,Unknown,0.4444444444,9590282.2930797208
2025-04-21,3,ViaBTC,0.1746031746,3767610.9011610057
2025-04-21,6,Mara Pool,0.0476190476,1027530.2453788538
2025-04-21,7,SBI Crypto,0.0079365079,171255.0401772045
2025-04-21,4,F2Pool,0.0714285714,1541295.3680682806
2025-04-22,9,BTC.com,0.0129032258,278972.4775146308
2025-04-22,11,BTC M4,0.0258064516,557944.9550292615
2025-04-22,7,SBI Crypto,0.0064516129,139486.2387573154
2025-04-22,6,Mara Pool,0.0516129032,1115889.9100585231
2025-04-22,3,ViaBTC,0.1354838710,2929211.0160656599
2025-04-22,1,AntPool,0.1870967742,4045100.9261241830
2025-04-22,2,Unknown,0.4580645161,9903522.9560934659
2025-04-22,4,F2Pool,0.1161290323,2510752.2997937137
2025-04-23,1,AntPool,0.2543859649,5507054.2195563754
2025-04-23,4,F2Pool,0.0701754386,1519187.3710614031
2025-04-23,2,Unknown,0.4736842105,10254514.7535820492
2025-04-23,6,Mara Pool,0.0263157895,569695.2646892366
2025-04-23,8,Braiins Pool,0.0087719298,189898.4208414649
2025-04-23,3,ViaBTC,0.1578947368,3418171.5838057357
2025-04-24,2,Unknown,0.4822695035,10487161.6299412232
2025-04-24,1,AntPool,0.1773049645,3855574.1281751823
2025-04-24,3,ViaBTC,0.1489361702,3238682.2681020619
2025-04-24,4,F2Pool,0.1276595745,2776013.3735908582
2025-04-24,11,BTC M4,0.0283687943,616891.8600731204
2025-04-24,7,SBI Crypto,0.0212765957,462668.8945112044
2025-04-24,8,Braiins Pool,0.0070921986,154222.9655619161
2025-04-25,9,BTC.com,0.0069444444,151822.0367056727
2025-04-25,10,Poolin,0.0069444444,151822.0367056727
2025-04-25,3,ViaBTC,0.1111111111,2429152.6025944250
2025-04-25,2,Unknown,0.5902777778,12904873.2030592002
2025-04-25,4,F2Pool,0.1041666667,2277330.5658887522
2025-04-25,7,SBI Crypto,0.0138888889,303644.0755975828
2025-04-25,1,AntPool,0.1666666667,3643728.9049847559
2025-04-26,4,F2Pool,0.0601503759,1321142.8358357237
2025-04-26,2,Unknown,0.5789473684,12715999.8028807919
2025-04-26,3,ViaBTC,0.1278195489,2807428.5286218631
2025-04-26,7,SBI Crypto,0.0150375940,330285.7095080310
2025-04-26,8,Braiins Pool,0.0150375940,330285.7095080310
2025-04-26,1,AntPool,0.1954887218,4293714.2192116026
2025-04-27,4,F2Pool,0.1037037037,2286359.3518838026
2025-04-27,2,Unknown,0.5851851852,12901599.2007031366
2025-04-27,3,ViaBTC,0.1703703704,3756161.7931679268
2025-04-27,11,BTC M4,0.0074074074,163311.3821199356
2025-04-27,8,Braiins Pool,0.0074074074,163311.3821199356
2025-04-27,1,AntPool,0.1111111111,2449670.7340037385
2025-04-28,2,Unknown,0.5319148936,11769491.4450524617
2025-04-28,10,Poolin,0.0070921986,156926.5530137302
2025-04-28,7,SBI Crypto,0.0141843972,313853.1060274604
2025-04-28,3,ViaBTC,0.1843971631,4080090.3672936633
2025-04-28,4,F2Pool,0.0780141844,1726192.0787257033
2025-04-28,1,AntPool,0.1843971631,4080090.3672936633
2025-04-29,4,F2Pool,0.1164383562,2585082.4547158256
2025-04-29,8,Braiins Pool,0.0136986301,304127.3466994555
2025-04-29,3,ViaBTC,0.1438356164,3193337.1481147371
2025-04-29,9,BTC.com,0.0136986301,304127.3466994555
2025-04-29,1,AntPool,0.2054794521,4561910.2138126101
2025-04-29,11,BTC M4,0.0068493151,152063.6744597926
2025-04-29,2,Unknown,0.4794520548,10644457.1633426286
2025-04-29,7,SBI Crypto,0.0068493151,152063.6744597926
2025-04-30,2,Unknown,0.6136363636,13665024.9534353670
2025-04-30,7,SBI Crypto,0.0075757576,168704.0123206571
2025-04-30,11,BTC M4,0.0075757576,168704.0123206571
2025-04-30,8,Braiins Pool,0.0151515152,337408.0246413142
2025-04-30,1,AntPool,0.1590909091,3542784.2475993349
2025-04-30,3,ViaBTC,0.1060606061,2361856.1658085207
2025-04-30,9,BTC.com,0.0227272727,506112.0347350783
2025-04-30,4,F2Pool,0.0681818182,1518336.1064321280
2025-05-01,2,Unknown,0.4888888889,10888641.5151336119
2025-05-01,11,BTC M4,0.0074074074,164979.4167272349
2025-05-01,7,SBI Crypto,0.0148148148,329958.8334544697
2025-05-01,4,F2Pool,0.1703703704,3794526.5891808462
2025-05-01,1,AntPool,0.1555555556,3464567.7557263765
2025-05-01,3,ViaBTC,0.1629629630,3629547.1724536112
2025-05-02,1,AntPool,0.2264150943,5040070.0938344309
2025-05-02,11,BTC M4,0.0062893082,140001.9476074642
2025-05-02,10,Poolin,0.0062893082,140001.9476074642
2025-05-02,3,ViaBTC,0.1320754717,2940040.8886265927
2025-05-02,8,Braiins Pool,0.0062893082,140001.9476074642
2025-05-02,2,Unknown,0.4591194969,10220142.1375023574
2025-05-02,4,F2Pool,0.1572327044,3500048.6768304184
2025-05-02,7,SBI Crypto,0.0062893082,140001.9476074642
2025-05-03,1,AntPool,0.1829268293,4067058.0968281277
2025-05-03,10,Poolin,0.0121951220,271137.2074927602
2025-05-03,2,Unknown,0.5853658537,13014585.9085160140
2025-05-03,11,BTC M4,0.0121951220,271137.2074927602
2025-05-03,7,SBI Crypto,0.0182926829,406705.8090158152
2025-05-03,3,ViaBTC,0.0731707317,1626823.2382865860
2025-05-03,8,Braiins Pool,0.0182926829,406705.8090158152
2025-05-03,4,F2Pool,0.0914634146,2033529.0473024012
2025-05-04,10,Poolin,0.0071942446,159151.4807194700
2025-05-04,3,ViaBTC,0.0935251799,2068969.2515653151
2025-05-04,7,SBI Crypto,0.0071942446,159151.4807194700
2025-05-04,9,BTC.com,0.0287769784,636605.9228778798
2025-05-04,2,Unknown,0.6258992806,13846178.8314427081
2025-05-04,4,F2Pool,0.0863309353,1909817.7708458449
2025-05-04,1,AntPool,0.1366906475,3023878.1358821350
2025-05-04,8,Braiins Pool,0.0071942446,159151.4807194700
2025-05-05,9,BTC.com,0.0057142857,125798.6539048640
2025-05-05,8,Braiins Pool,0.0114285714,251597.3078097280
2025-05-05,11,BTC M4,0.0057142857,125798.6539048640
2025-05-05,10,Poolin,0.0057142857,125798.6539048640
2025-05-05,3,ViaBTC,0.1314285714,2893369.0464163008
2025-05-05,4,F2Pool,0.0971428571,2138577.1207856401
2025-05-05,1,AntPool,0.2342857143,5157744.8233082816
2025-05-05,2,Unknown,0.5085714286,11196080.2261520885
2025-05-06,8,Braiins Pool,0.0072463768,158655.7382675846
2025-05-06,7,SBI Crypto,0.0072463768,158655.7382675846
2025-05-06,9,BTC.com,0.0072463768,158655.7382675846
2025-05-06,3,ViaBTC,0.1014492754,2221180.3401250825
2025-05-06,10,Poolin,0.0072463768,158655.7382675846
2025-05-06,4,F2Pool,0.1376811594,3014459.0314630056
2025-05-06,2,Unknown,0.5072463768,11105901.6962465141
2025-05-06,1,AntPool,0.2246376812,4918327.8950529192
2025-05-07,11,BTC M4,0.0066225166,144301.1141098914
2025-05-07,9,BTC.com,0.0066225166,144301.1141098914
2025-05-07,8,Braiins Pool,0.0132450331,288602.2260408359
2025-05-07,2,Unknown,0.5894039735,12842799.0708014052
2025-05-07,3,ViaBTC,0.1125827815,2453118.9246155256
2025-05-07,4,F2Pool,0.0728476821,1587312.2443140710
2025-05-07,7,SBI Crypto,0.0132450331,288602.2260408359
2025-05-07,1,AntPool,0.1788079470,3896130.0548197050
2025-05-08,8,Braiins Pool,0.0125786164,272742.8462399401
2025-05-08,4,F2Pool,0.0880503145,1909199.9171746641
2025-05-08,7,SBI Crypto,0.0125786164,272742.8462399401
2025-05-08,2,Unknown,0.5660377358,12273428.0330945831
2025-05-08,1,AntPool,0.1761006289,3818399.8321810225
2025-05-08,9,BTC.com,0.0125786164,272742.8462399401
2025-05-08,3,ViaBTC,0.1257861635,2727428.4515578733
2025-05-09,10,Poolin,0.0142857143,308421.9584912313
2025-05-09,1,AntPool,0.1500000000,3238430.5609194981
2025-05-09,9,BTC.com,0.0357142857,771054.8951486014
2025-05-09,2,Unknown,0.5285714286,11411612.4533807877
2025-05-09,4,F2Pool,0.1000000000,2158953.7072796654
2025-05-09,8,Braiins Pool,0.0214285714,462632.9366573701
2025-05-09,7,SBI Crypto,0.0142857143,308421.9584912313
2025-05-09,11,BTC M4,0.0071428571,154210.9781661388
2025-05-09,3,ViaBTC,0.1142857143,2467375.6657708967
2025-05-10,1,AntPool,0.1733333333,3730468.9635191867
2025-05-10,2,Unknown,0.5466666667,11765325.1956173945
2025-05-10,3,ViaBTC,0.1400000000,3013071.0864987802
2025-05-10,4,F2Pool,0.1133333333,2439152.7835911382
2025-05-10,10,Poolin,0.0066666667,143479.5762649588
2025-05-10,8,Braiins Pool,0.0200000000,430438.7266426829
2025-05-11,2,Unknown,0.5302013423,11425632.5524116121
2025-05-11,8,Braiins Pool,0.0201342282,433884.7807168289
2025-05-11,3,ViaBTC,0.1409395973,3037193.4628628413
2025-05-11,4,F2Pool,0.1275167785,2747936.9423849559
2025-05-11,7,SBI Crypto,0.0134228188,289256.5204778860
2025-05-11,1,AntPool,0.1610738255,3471078.2435796703
2025-05-12,2,Unknown,0.5586206897,12019068.9057011791
2025-05-12,3,ViaBTC,0.1103448276,2374137.0678990758
