date,miner_id,pool_name,blocks_mined,block_count,cost_per_block,daily_share,cost_usd_per_day
2024-12-23,1,AntPool,35,123,205043.6139852596,0.2845528455,7176526.4894840848
2024-12-23,2,Unknown,2,123,205043.6139852596,0.0162601626,410087.2279705191
2024-12-23,3,ViaBTC,17,123,205043.6139852596,0.1382113821,3485741.4377494124
2024-12-23,4,F2Pool,11,123,205043.6139852596,0.0894308943,2255479.7538378551
2024-12-23,5,Binance Pool,4,123,205043.6139852596,0.0325203252,820174.4559410382
2024-12-23,6,MARA Pool,11,123,205043.6139852596,0.0894308943,2255479.7538378551
2024-12-23,7,SBI Crypto,4,123,205043.6139852596,0.0325203252,820174.4559410382
2024-12-23,8,Braiins Pool,2,123,205043.6139852596,0.0162601626,410087.2279705191
2024-12-24,0,Foundry USA,44,121,207154.6220392706,0.3636363636,9114803.3697279077
2024-12-24,1,AntPool,33,121,207154.6220392706,0.2727272727,6836102.5272959312
2024-12-24,3,ViaBTC,18,121,207154.6220392706,0.1487603306,3728783.1967068715
2024-12-24,4,F2Pool,15,121,207154.6220392706,0.1239669421,3107319.3305890597
2024-12-24,5,Binance Pool,1,121,207154.6220392706,0.0082644628,207154.6220392706
2024-12-24,6,MARA Pool,5,121,207154.6220392706,0.0413223140,1035773.1101963532
2024-12-24,8,Braiins Pool,4,121,207154.6220392706,0.0330578512,828618.4881570826
2024-12-24,9,BTC.com,1,121,207154.6220392706,0.0082644628,207154.6220392706
2024-12-25,0,Foundry USA,48,129,195166.0692887982,0.3720930233,9367971.3258623146
2024-12-25,1,AntPool,31,129,195166.0692887982,0.2403100775,6050148.1479527438
2024-12-25,3,ViaBTC,19,129,195166.0692887982,0.1472868217,3708155.3164871656
2024-12-25,4,F2Pool,12,129,195166.0692887982,0.0930232558,2341992.8314655786
2024-12-25,5,Binance Pool,3,129,195166.0692887982,0.0232558140,585498.2078663947
2024-12-25,6,MARA Pool,10,129,195166.0692887982,0.0775193798,1951660.6928879819
2024-12-25,7,SBI Crypto,1,129,195166.0692887982,0.0077519380,195166.0692887982
2024-12-25,8,Braiins Pool,2,129,195166.0692887982,0.0155038760,390332.1385775964
2024-12-25,9,BTC.com,2,129,195166.0692887982,0.0155038760,390332.1385775964
2024-12-25,10,Poolin,1,129,195166.0692887982,0.0077519380,195166.0692887982
2024-12-26,0,Foundry USA,51,119,208182.4320021322,0.4285714286,10617304.0321087409
2024-12-26,1,AntPool,21,119,208182.4320021322,0.1764705882,4371831.0720447758
2024-12-26,3,ViaBTC,21,119,208182.4320021322,0.1764705882,4371831.0720447758
2024-12-26,4,F2Pool,14,119,208182.4320021322,0.1176470588,2914554.0480298502
2024-12-26,5,Binance Pool,3,119,208182.4320021322,0.0252100840,624547.2960063965
2024-12-26,6,MARA Pool,5,119,208182.4320021322,0.0420168067,1040912.1600106609
2024-12-26,7,SBI Crypto,2,119,208182.4320021322,0.0168067227,416364.8640042644
2024-12-26,8,Braiins Pool,2,119,208182.4320021322,0.0168067227,416364.8640042644
2024-12-27,0,Foundry USA,61,143,173996.4501118297,0.4265734266,10613783.4568216130
2024-12-27,1,AntPool,26,143,173996.4501118297,0.1818181818,4523907.7029075734
2024-12-27,3,ViaBTC,27,143,173996.4501118297,0.1888111888,4697904.1530194031
2024-12-27,4,F2Pool,13,143,173996.4501118297,0.0909090909,2261953.8514537867
2024-12-27,5,Binance Pool,4,143,173996.4501118297,0.0279720280,695985.8004473189
2024-12-27,6,MARA Pool,6,143,173996.4501118297,0.0419580420,1043978.7006709784
2024-12-27,7,SBI Crypto,1,143,173996.4501118297,0.0069930070,173996.4501118297
2024-12-27,8,Braiins Pool,2,143,173996.4501118297,0.0139860140,347992.9002236595
2024-12-27,10,Poolin,2,143,173996.4501118297,0.0139860140,347992.9002236595
2024-12-27,11,Carbon Negative,1,143,173996.4501118297,0.0069930070,173996.4501118297
2024-12-28,0,Foundry USA,57,130,190257.7250716181,0.4384615385,10844690.3290822301
2024-12-28,1,AntPool,24,130,190257.7250716181,0.1846153846,4566185.4017188335
2024-12-28,2,Unknown,1,130,190257.7250716181,0.0076923077,190257.7250716181
2024-12-28,3,ViaBTC,18,130,190257.7250716181,0.1384615385,3424639.0512891253
2024-12-28,4,F2Pool,10,130,190257.7250716181,0.0769230769,1902577.2507161808
2024-12-28,5,Binance Pool,4,130,190257.7250716181,0.0307692308,761030.9002864723
2024-12-28,6,MARA Pool,7,130,190257.7250716181,0.0538461538,1331804.0755013265
2024-12-28,7,SBI Crypto,1,130,190257.7250716181,0.0076923077,190257.7250716181
2024-12-28,8,Braiins Pool,3,130,190257.7250716181,0.0230769231,570773.1752148542
2024-12-28,10,Poolin,4,130,190257.7250716181,0.0307692308,761030.9002864723
2024-12-28,11,Carbon Negative,1,130,190257.7250716181,0.0076923077,190257.7250716181
2024-12-29,0,Foundry USA,64,145,170371.9331199538,0.4413793103,10903803.7196770441
2024-12-29,1,AntPool,27,145,170371.9331199538,0.1862068966,4600042.1942387531
2024-12-29,2,Unknown,1,145,170371.9331199538,0.0068965517,170371.9331199538
2024-12-29,3,ViaBTC,17,145,170371.9331199538,0.1172413793,2896322.8630392146
2024-12-29,4,F2Pool,20,145,170371.9331199538,0.1379310345,3407438.6623990764
2024-12-29,5,Binance Pool,3,145,170371.9331199538,0.0206896552,511115.7993598614
2024-12-29,6,MARA Pool,3,145,170371.9331199538,0.0206896552,511115.7993598614
2024-12-29,7,SBI Crypto,2,145,170371.9331199538,0.0137931034,340743.8662399076
2024-12-29,8,Braiins Pool,3,145,170371.9331199538,0.0206896552,511115.7993598614
2024-12-29,9,BTC.com,2,145,170371.9331199538,0.0137931034,340743.8662399076
2024-12-29,10,Poolin,2,145,170371.9331199538,0.0137931034,340743.8662399076
2024-12-29,11,Carbon Negative,1,145,170371.9331199538,0.0068965517,170371.9331199538
2024-12-30,0,Foundry USA,46,140,179544.0987546838,0.3285714286,8259028.5427154535
2024-12-30,1,AntPool,33,140,179544.0987546838,0.2357142857,5924955.2589045642
2024-12-30,3,ViaBTC,26,140,179544.0987546838,0.1857142857,4668146.5676217778
2024-12-30,4,F2Pool,17,140,179544.0987546838,0.1214285714,3052249.6788296243
2024-12-30,5,Binance Pool,4,140,179544.0987546838,0.0285714286,718176.3950187351
2024-12-30,6,MARA Pool,6,140,179544.0987546838,0.0428571429,1077264.5925281027
2024-12-30,7,SBI Crypto,2,140,179544.0987546838,0.0142857143,359088.1975093675
2024-12-30,8,Braiins Pool,2,140,179544.0987546838,0.0142857143,359088.1975093675
2024-12-30,9,BTC.com,2,140,179544.0987546838,0.0142857143,359088.1975093675
2024-12-30,10,Poolin,1,140,179544.0987546838,0.0071428571,179544.0987546838
2024-12-30,11,Carbon Negative,1,140,179544.0987546838,0.0071428571,179544.0987546838
2024-12-31,0,Foundry USA,46,119,210625.1737251072,0.3865546218,9688757.9913549330
2024-12-31,1,AntPool,24,119,210625.1737251072,0.2016806723,5055004.1694025742
2024-12-31,2,Unknown,1,119,210625.1737251072,0.0084033613,210625.1737251072
2024-12-31,3,ViaBTC,17,119,210625.1737251072,0.1428571429,3580627.9533268232
2024-12-31,4,F2Pool,13,119,210625.1737251072,0.1092436975,2738127.2584263943
2024-12-31,5,Binance Pool,5,119,210625.1737251072,0.0420168067,1053125.8686255363
2024-12-31,6,MARA Pool,6,119,210625.1737251072,0.0504201681,1263751.0423506435
2024-12-31,7,SBI Crypto,3,119,210625.1737251072,0.0252100840,631875.5211753218
2024-12-31,8,Braiins Pool,2,119,210625.1737251072,0.0168067227,421250.3474502145
2024-12-31,9,BTC.com,2,119,210625.1737251072,0.0168067227,421250.3474502145
2025-01-01,0,Foundry USA,61,126,195962.7453472833,0.4841269841,11953727.4661842845
2025-01-01,1,AntPool,15,126,195962.7453472833,0.1190476190,2939441.1802092502
2025-01-01,3,ViaBTC,19,126,195962.7453472833,0.1507936508,3723292.1615983834
2025-01-01,4,F2Pool,12,126,195962.7453472833,0.0952380952,2351552.9441674002
2025-01-01,5,Binance Pool,1,126,195962.7453472833,0.0079365079,195962.7453472833
2025-01-01,6,MARA Pool,9,126,195962.7453472833,0.0714285714,1763664.7081255501
2025-01-01,7,SBI Crypto,1,126,195962.7453472833,0.0079365079,195962.7453472833
2025-01-01,8,Braiins Pool,3,126,195962.7453472833,0.0238095238,587888.2360418501
2025-01-01,9,BTC.com,2,126,195962.7453472833,0.0158730159,391925.4906945667
2025-01-01,10,Poolin,2,126,195962.7453472833,0.0158730159,391925.4906945667
2025-01-01,11,Carbon Negative,1,126,195962.7453472833,0.0079365079,195962.7453472833
2025-01-02,0,Foundry USA,60,147,173103.7366701192,0.4081632653,10386224.2002071496
2025-01-02,1,AntPool,27,147,173103.7366701192,0.1836734694,4673800.8900932176
2025-01-02,3,ViaBTC,23,147,173103.7366701192,0.1564625850,3981385.9434127407
2025-01-02,4,F2Pool,21,147,173103.7366701192,0.1428571429,3635178.4700725023
2025-01-02,5,Binance Pool,1,147,173103.7366701192,0.0068027211,173103.7366701192
2025-01-02,6,MARA Pool,9,147,173103.7366701192,0.0612244898,1557933.6300310725
2025-01-02,7,SBI Crypto,1,147,173103.7366701192,0.0068027211,173103.7366701192
2025-01-02,8,Braiins Pool,3,147,173103.7366701192,0.0204081633,519311.2100103575
2025-01-02,9,BTC.com,1,147,173103.7366701192,0.0068027211,173103.7366701192
2025-01-02,10,Poolin,1,147,173103.7366701192,0.0068027211,173103.7366701192
2025-01-03,0,Foundry USA,47,120,207912.6984000032,0.3916666667,9771896.8248001523
2025-01-03,1,AntPool,18,120,207912.6984000032,0.1500000000,3742428.5712000579
2025-01-03,3,ViaBTC,25,120,207912.6984000032,0.2083333333,5197817.4600000810
2025-01-03,4,F2Pool,19,120,207912.6984000032,0.1583333333,3950341.2696000612
2025-01-03,5,Binance Pool,1,120,207912.6984000032,0.0083333333,207912.6984000032
2025-01-03,6,MARA Pool,7,120,207912.6984000032,0.0583333333,1455388.8888000227
2025-01-03,9,BTC.com,1,120,207912.6984000032,0.0083333333,207912.6984000032
2025-01-03,10,Poolin,2,120,207912.6984000032,0.0166666667,415825.3968000064
2025-01-04,0,Foundry USA,62,133,188146.1615522496,0.4661654135,11665062.0162394755
2025-01-04,1,AntPool,25,133,188146.1615522496,0.1879699248,4703654.0388062401
2025-01-04,3,ViaBTC,21,133,188146.1615522496,0.1578947368,3951069.3925972418
2025-01-04,4,F2Pool,9,133,188146.1615522496,0.0676691729,1693315.4539702465
2025-01-04,5,Binance Pool,2,133,188146.1615522496,0.0150375940,376292.3231044992
2025-01-04,6,MARA Pool,5,133,188146.1615522496,0.0375939850,940730.8077612480
2025-01-04,7,SBI Crypto,4,133,188146.1615522496,0.0300751880,752584.6462089984
2025-01-04,8,Braiins Pool,4,133,188146.1615522496,0.0300751880,752584.6462089984
2025-01-04,9,BTC.com,1,133,188146.1615522496,0.0075187970,188146.1615522496
2025-01-05,0,Foundry USA,55,141,176569.1406737512,0.3900709220,9711302.7370563131
2025-01-05,1,AntPool,30,141,176569.1406737512,0.2127659574,5297074.2202125350
2025-01-05,3,ViaBTC,20,141,176569.1406737512,0.1418439716,3531382.8134750230
2025-01-05,4,F2Pool,16,141,176569.1406737512,0.1134751773,2825106.2507800185
2025-01-05,5,Binance Pool,4,141,176569.1406737512,0.0283687943,706276.5626950046
2025-01-05,6,MARA Pool,9,141,176569.1406737512,0.0638297872,1589122.2660637605
2025-01-05,7,SBI Crypto,2,141,176569.1406737512,0.0141843972,353138.2813475023
2025-01-05,8,Braiins Pool,3,141,176569.1406737512,0.0212765957,529707.4220212535
2025-01-05,10,Poolin,1,141,176569.1406737512,0.0070921986,176569.1406737512
2025-01-05,11,Carbon Negative,1,141,176569.1406737512,0.0070921986,176569.1406737512
2025-01-06,0,Foundry USA,50,121,199670.1081264577,0.4132231405,9983505.4063228834
2025-01-06,1,AntPool,23,121,199670.1081264577,0.1900826446,4592412.4869085262
2025-01-06,3,ViaBTC,10,121,199670.1081264577,0.0826446281,1996701.0812645766
2025-01-06,4,F2Pool,18,121,199670.1081264577,0.1487603306,3594061.9462762382
2025-01-06,5,Binance Pool,1,121,199670.1081264577,0.0082644628,199670.1081264577
2025-01-06,6,MARA Pool,5,121,199670.1081264577,0.0413223140,998350.5406322883
2025-01-06,7,SBI Crypto,2,121,199670.1081264577,0.0165289256,399340.2162529153
2025-01-06,8,Braiins Pool,5,121,199670.1081264577,0.0413223140,998350.5406322883
2025-01-06,9,BTC.com,4,121,199670.1081264577,0.0330578512,798680.4325058307
2025-01-06,10,Poolin,3,121,199670.1081264577,0.0247933884,599010.3243793730
2025-01-07,0,Foundry USA,44,119,203200.1791635181,0.3697478992,8940807.8831947949
2025-01-07,1,AntPool,23,119,203200.1791635181,0.1932773109,4673604.1207609158
2025-01-07,2,Unknown,1,119,203200.1791635181,0.0084033613,203200.1791635181
2025-01-07,3,ViaBTC,18,119,203200.1791635181,0.1512605042,3657603.2249433254
2025-01-07,4,F2Pool,18,119,203200.1791635181,0.1512605042,3657603.2249433254
2025-01-07,5,Binance Pool,2,119,203200.1791635181,0.0168067227,406400.3583270361
2025-01-07,6,MARA Pool,6,119,203200.1791635181,0.0504201681,1219201.0749811083
2025-01-07,7,SBI Crypto,2,119,203200.1791635181,0.0168067227,406400.3583270361
