date,pool_name,revenue_usd,cost_usd,Pi_usd
2023-05-22,Braiins Pool,520134.5961985566,377445.6965609583,142688.8996375983
2023-05-22,EMCDPool,542363.1306639999,0.0,542363.1306639999
2023-05-22,F2Pool,2345823.6485449793,1635598.0184308193,710225.63011416
2023-05-22,Foundry USA,8152817.406510117,5661685.448414375,2491131.9580957424
2023-05-22,KuCoinPool,714711.6624205253,503260.9287479444,211450.73367258091
2023-05-22,Luxor,188803.09777066385,0.0,188803.09777066385
2023-05-22,MARA Pool,911263.1868920997,629076.1609349306,282187.0259571691
2023-05-22,NiceHash,173525.62155391218,0.0,173525.62155391218
2023-05-22,PEGA Pool,554141.1694358251,0.0,554141.1694358251
2023-05-22,Poolin,726736.0438236054,503260.9287479444,223475.115075661
2023-05-22,SBI Crypto,547362.6415974175,377445.6965609583,169916.94503645925
2023-05-22,ViaBTC,1279495.1919778008,880706.6253089027,398788.5666688981
2023-05-23,AntPool,6390171.105383829,4118892.916146928,2271278.1892369012
2023-05-23,BTC.com,564684.7562121463,353047.9642411653,211636.79197098094
2023-05-23,Binance Pool,2004394.8751185017,1294509.202217606,709885.6729008958
2023-05-23,Braiins Pool,541269.3863464311,353047.9642411653,188221.42210526578
2023-05-23,EMCDPool,555727.2011739057,0.0,555727.2011739057
2023-05-23,F2Pool,2919680.2669970826,1882922.4759528816,1036757.791044201
2023-05-23,Foundry USA,10430292.433529887,6707911.320582141,3722381.112947746
2023-05-23,Luxor,549979.9657184489,0.0,549979.9657184489
2023-05-23,MARA Pool,899642.6587705564,588413.2737352755,311229.38503528095
2023-05-23,PEGA Pool,185337.2549990859,0.0,185337.2549990859
2023-05-23,Poolin,545197.6074462966,353047.9642411653,192149.6432051313
2023-05-23,SBI Crypto,178057.72735312968,117682.6547470551,60375.07260607458
2023-05-23,Solo CK,179664.67013872613,0.0,179664.67013872613
2023-05-23,ViaBTC,2194785.9446491464,1412191.8569646613,782594.0876844851
2023-05-24,AntPool,6396063.032017627,4470834.668471238,1925228.3635463892
2023-05-24,BTC.com,182018.79199529052,124189.8519019788,57828.94009331173
2023-05-24,Binance Pool,1598190.6093448524,1117708.6671178094,480481.942227043
2023-05-24,Carbon Negative,176617.85362188678,124189.8519019788,52428.00171990799
2023-05-24,EMCDPool,172698.55584517994,0.0,172698.55584517994
2023-05-24,F2Pool,4618490.173091778,3228936.1494514495,1389554.023640328
2023-05-24,Foundry USA,7407526.353400144,5215973.779883111,2191552.573517033
2023-05-24,KuCoinPool,172921.88221526842,124189.8519019788,48732.03031328962
2023-05-24,Luxor,527975.6652451467,0.0,527975.6652451467
2023-05-24,MARA Pool,881238.9253799029,620949.2595098942,260289.66587000876
2023-05-24,PEGA Pool,170332.26286274573,0.0,170332.26286274573
2023-05-24,Poolin,544851.2388679317,372569.5557059365,172281.68316199514
2023-05-24,ViaBTC,2125243.3219547346,1490278.222823746,634965.0991309886
2023-05-25,AntPool,6215307.300761257,4096938.9555413774,2118368.34521988
2023-05-25,Binance Pool,2188102.495247381,1445978.454896957,742124.0403504239
2023-05-25,Carbon Negative,375318.46766372724,240996.4091494928,134322.05851423444
2023-05-25,EMCDPool,712909.388983673,0.0,712909.388983673
2023-05-25,F2Pool,2899418.6849485748,1927971.2731959424,971447.4117526324
2023-05-25,Foundry USA,10234689.565534776,6747899.456185799,3486790.109348977
2023-05-25,Luxor,517852.652812759,0.0,517852.652812759
2023-05-25,MARA Pool,729899.9740672727,481992.8182989857,247907.15576828702
2023-05-25,PEGA Pool,173632.26966413378,0.0,173632.26966413378
2023-05-25,Poolin,365514.34313570696,240996.4091494928,124517.93398621416
2023-05-25,SBI Crypto,172814.0243391675,120498.2045747464,52315.81976442109
2023-05-25,ULTIMUSPOOL,361111.59929363895,0.0,361111.59929363895
2023-05-25,ViaBTC,2533209.0121066906,1686974.8640464498,846234.1480602408
2023-05-26,AntPool,5535351.243743112,3369419.997557141,2165931.2461859714
2023-05-26,BTC.com,355895.7455319911,224627.9998371427,131267.74569484842
2023-05-26,Binance Pool,3126231.722018368,1909337.998615713,1216893.723402655
2023-05-26,Braiins Pool,724951.8067170068,449255.9996742855,275695.80704272137
2023-05-26,EMCDPool,196292.64486306792,0.0,196292.64486306792
2023-05-26,F2Pool,3854460.1826521815,2358593.9982899986,1495866.1843621829
2023-05-26,Foundry USA,9366310.392984545,5728013.9958471395,3638296.3971374054
2023-05-26,Luxor,193302.36584542456,0.0,193302.36584542456
2023-05-26,MARA Pool,2039602.7954341243,1235453.9991042851,804148.7963298392
2023-05-26,Poolin,370636.1080234715,224627.9998371427,146008.10818632878
2023-05-26,SBI Crypto,375910.20102269575,224627.9998371427,151282.20118555304
2023-05-26,ViaBTC,2074538.597220625,1235453.9991042851,839084.5981163399
2023-05-27,AntPool,5218275.539927629,3571176.9533080645,1647098.5866195643
2023-05-27,BTC.com,728780.8358062819,492576.1314907675,236204.70431551436
2023-05-27,Binance Pool,2161532.370535648,1477728.3944723026,683803.9760633453
2023-05-27,Braiins Pool,546208.5931903187,369432.0986180757,176776.49457224295
2023-05-27,Carbon Negative,538416.1849486195,369432.0986180757,168984.08633054374
2023-05-27,EMCDPool,184953.4717607809,0.0,184953.4717607809
2023-05-27,F2Pool,4504482.287971528,3078600.821817297,1425881.4661542312
2023-05-27,Foundry USA,8835479.199473564,6034057.610761902,2801421.5887116613
2023-05-27,KuCoinPool,542539.6945301914,369432.0986180757,173107.59591211565
2023-05-27,Luxor,717429.6668478051,0.0,717429.6668478051
2023-05-27,MARA Pool,712145.2393487528,492576.1314907675,219569.10785798525
2023-05-27,PEGA Pool,173867.71753096383,0.0,173867.71753096383
2023-05-27,SBI Crypto,181259.73484440293,123144.0328726919,58115.70197171104
2023-05-27,ViaBTC,1075029.2205927435,738864.1972361513,336165.02335659217
2023-05-28,AntPool,5418085.548903494,3278326.351267285,2139759.197636209
2023-05-28,BTC.com,185500.158298662,113045.736250596,72454.42204806599
2023-05-28,Binance Pool,2256060.367431393,1356548.8350071523,899511.5324242406
2023-05-28,Carbon Negative,188885.62086955865,113045.736250596,75839.88461896265
2023-05-28,EMCDPool,565446.5310254861,0.0,565446.5310254861
2023-05-28,F2Pool,6196610.633612664,3730509.2962696697,2466101.3373429948
2023-05-28,Foundry USA,9162795.57632418,5539241.076279206,3623554.5000449736
2023-05-28,KuCoinPool,380763.9499287297,226091.4725011921,154672.47742753758
2023-05-28,Luxor,373929.8432161297,0.0,373929.8432161297
2023-05-28,MARA Pool,1302746.3076320163,791320.1537541724,511426.15387784387
2023-05-28,NiceHash,187135.6019902655,0.0,187135.6019902655
2023-05-28,PEGA Pool,362810.75566682394,0.0,362810.75566682394
2023-05-28,Poolin,936936.395206041,565228.6812529803,371707.7139530608
2023-05-28,ViaBTC,2394686.202884861,1469594.5712577486,925091.6316271122
2023-05-29,AntPool,5990405.570072572,3687106.2439487455,2303299.326123826
2023-05-29,BTC.com,1097262.7388763083,691332.4207403898,405930.31813591847
2023-05-29,Binance Pool,2779180.7627636963,1728331.0518509748,1050849.7109127215
2023-05-29,Braiins Pool,1095087.7424254178,691332.4207403898,403755.3216850279
2023-05-29,Carbon Negative,371902.917201854,230444.1402467966,141458.7769550574
2023-05-29,EMCDPool,914429.2346202789,0.0,914429.2346202789
2023-05-29,F2Pool,3542422.8293887014,2189219.332344568,1353203.4970441335
2023-05-29,Foundry USA,9293627.857560614,5761103.506169915,3532524.351390699
2023-05-29,KuCoinPool,179204.3045177478,115222.0701233983,63982.23439434951
2023-05-29,Luxor,375030.3811703719,0.0,375030.3811703719
2023-05-29,MARA Pool,361894.00601584394,230444.1402467966,131449.86576904735
2023-05-29,PEGA Pool,737609.3509532602,0.0,737609.3509532602
2023-05-29,Poolin,188479.8201075608,115222.0701233983,73257.74998416251
2023-05-29,SBI Crypto,190483.0424671657,115222.0701233983,75260.97234376741
2023-05-29,ViaBTC,2986903.734980636,1843553.1219743728,1143350.613006263
2023-05-30,AntPool,7317263.107354283,4505547.796933746,2811715.3104205374
2023-05-30,BTC.com,388751.37016891484,231053.7331760895,157697.63699282534
2023-05-30,Binance Pool,2455796.2790950816,1501849.265644582,953947.0134504996
2023-05-30,Braiins Pool,942635.0478116822,577634.3329402239,365000.71487145836
2023-05-30,Carbon Negative,380330.2552745326,231053.7331760895,149276.5220984431
2023-05-30,EMCDPool,402116.11739663326,0.0,402116.11739663326
2023-05-30,F2Pool,3921291.972128675,2426064.19834894,1495227.773779735
2023-05-30,Foundry USA,8448838.69770285,5198708.9964620145,3250129.701240835
2023-05-30,MARA Pool,1304328.2478017607,808688.0661163133,495640.18168544734
2023-05-30,PEGA Pool,188267.332052864,0.0,188267.332052864
2023-05-30,Poolin,369142.5960225754,231053.7331760895,138088.8628464859
2023-05-30,SBI Crypto,189215.08206746497,115526.8665880448,73688.21547942018
2023-05-30,ULTIMUSPOOL,185878.4172542136,0.0,185878.4172542136
2023-05-30,Unknown,187615.8675320871,115526.8665880448,72089.00094404232
2023-05-30,ViaBTC,2252282.2282476914,1386322.3990565373,865959.8291911541
2023-05-31,AntPool,4398647.311360206,3148349.1536839297,1250298.1576762768
2023-05-31,BTC.com,899467.3480793685,655906.0736841521,243561.27439521637
2023-05-31,Binance Pool,2769788.170600591,1967718.221052456,802069.9495481353
2023-05-31,Braiins Pool,566807.8696515491,393543.6442104912,173264.22544105793
2023-05-31,EMCDPool,553938.3442098037,0.0,553938.3442098037
2023-05-31,F2Pool,4602695.147180595,3279530.36842076,1323164.7787598353
2023-05-31,Foundry USA,7501253.579306482,5378429.804210047,2122823.775096435
2023-05-31,KuCoinPool,196562.6484739859,131181.2147368304,65381.43373715549
2023-05-31,Luxor,735279.7463645207,0.0,735279.7463645207
2023-05-31,MARA Pool,743437.5740814449,524724.8589473217,218712.71513412322
2023-05-31,NiceHash,192081.68806892555,0.0,192081.68806892555
2023-05-31,Poolin,367780.3005836061,262362.4294736608,105417.87110994529
2023-05-31,SBI Crypto,186746.83477475517,131181.2147368304,55565.62003792476
2023-05-31,ULTIMUSPOOL,180635.27378414277,0.0,180635.27378414277
2023-05-31,ViaBTC,2029375.8570490342,1442993.3621051346,586382.4949438996
2023-06-01,AntPool,6970229.85091802,5222498.664170629,1747731.1867473908
2023-06-01,BTC.com,369841.73790008354,274868.3507458226,94973.38715426094
2023-06-01,Binance Pool,1809184.1444529807,1374341.753729113,434842.3907238678
2023-06-01,Braiins Pool,182236.8092600058,137434.1753729113,44802.633887094504
2023-06-01,EMCDPool,908994.4972340069,0.0,908994.4972340069
2023-06-01,F2Pool,3422252.15084035,2611249.3320853147,811002.8187550353
2023-06-01,Foundry USA,6188308.850483183,4672761.962678984,1515546.887804199
2023-06-01,KuCoinPool,182359.0341466076,137434.1753729113,44924.858773696295
2023-06-01,Luxor,183729.38160729813,0.0,183729.38160729813
2023-06-01,MARA Pool,1097649.699502269,824605.0522374678,273044.6472648012
2023-06-01,NiceHash,363768.775225807,0.0,363768.775225807
2023-06-01,Poolin,361615.7795272898,274868.3507458226,86747.4287814672
2023-06-01,Unknown,183943.57020012656,137434.1753729113,46509.39482721526
2023-06-01,ViaBTC,1823905.8635773137,1374341.753729113,449564.1098482008
2023-06-02,AntPool,7544523.688074778,4483150.643202713,3061373.044872065
2023-06-02,BTC.com,556250.4435696575,328035.4129172717,228215.0306523858
2023-06-02,Binance Pool,2014706.404878716,1202796.5140299962,811909.8908487197
2023-06-02,Braiins Pool,175626.23885334766,109345.1376390906,66281.10121425707
2023-06-02,EMCDPool,733653.6769389305,0.0,733653.6769389305
2023-06-02,F2Pool,3290035.771387946,1968212.47750363,1321823.2938843158
2023-06-02,Foundry USA,10462622.94544303,6232672.845428162,4229950.100014868
2023-06-02,Luxor,187206.2163784707,0.0,187206.2163784707
2023-06-02,MARA Pool,749923.2362588908,437380.5505563623,312542.6857025285
2023-06-02,NiceHash,176319.58259475412,0.0,176319.58259475412
2023-06-02,Poolin,552872.9148022365,328035.4129172717,224837.50188496476
2023-06-02,SBI Crypto,357860.21412646206,218690.2752781811,139169.93884828096
2023-06-02,ViaBTC,3265311.5854404615,1968212.47750363,1297099.1079368314
2023-06-03,AntPool,4461854.059203831,3388480.7311765905,1073373.32802724
2023-06-03,BTC.com,356726.674123766,271078.4584941273,85648.2156296387
2023-06-03,Binance Pool,2844387.6730523217,2168627.667953018,675760.0050993036
2023-06-03,Braiins Pool,176501.6598623305,135539.2292470636,40962.4306152669
2023-06-03,Carbon Negative,552055.1104284648,406617.6877411909,145437.42268727394
2023-06-03,EMCDPool,179821.0495476362,0.0,179821.0495476362
2023-06-03,F2Pool,2876404.55838873,2168627.667953018,707776.890435712
2023-06-03,Foundry USA,8558115.56846358,6505883.003859054,2052232.5646045264
2023-06-03,Luxor,364874.4755154183,0.0,364874.4755154183
2023-06-03,MARA Pool,555374.6172446823,406617.6877411909,148756.92950349138
2023-06-03,PEGA Pool,175309.6191007057,0.0,175309.6191007057
2023-06-03,Poolin,541320.5232260001,406617.6877411909,134702.83548480924
2023-06-03,ViaBTC,1605961.7045470325,1219853.063223573,386108.64132345957
2023-06-04,AntPool,6011839.200398732,4026309.14234101,1985530.0580577222
2023-06-04,BTC.com,541079.6180901226,355262.5713830303,185817.04670709226
2023-06-04,Binance Pool,2827872.2542253966,1894733.714042828,933138.5401825686
2023-06-04,Braiins Pool,717893.0976254139,473683.428510707,244209.66911470692
2023-06-04,Carbon Negative,177887.37236074492,118420.8571276768,59466.515233068116
2023-06-04,EMCDPool,350561.452413701,0.0,350561.452413701
2023-06-04,F2Pool,3689578.2233186876,2486837.999681212,1202740.2236374756
2023-06-04,Foundry USA,8486215.824480366,5684201.142128484,2802014.6823518816
2023-06-04,Luxor,353793.8656011063,0.0,353793.8656011063
2023-06-04,MARA Pool,350521.596877757,236841.7142553535,113679.8826224035
2023-06-04,Poolin,546540.5123375838,355262.5713830303,191277.9409545535
2023-06-04,ULTIMUSPOOL,181602.0864829869,0.0,181602.0864829869
2023-06-04,ViaBTC,1947908.828115691,1302629.4284044444,645279.3997112466
2023-06-05,AntPool,4989671.056012424,3645300.1401451025,1344370.9158673212
2023-06-05,BTC.com,355255.62319900317,251400.0096651794,103855.61353382378
2023-06-05,Binance Pool,2739626.6531119333,2011200.0773214356,728426.5757904977
2023-06-05,Braiins Pool,1035432.4898333056,754200.0289955384,281232.4608377672
2023-06-05,Carbon Negative,172153.89947591012,125700.0048325897,46453.894643320426
2023-06-05,EMCDPool,332564.5866687305,0.0,332564.5866687305
2023-06-05,F2Pool,3637742.0605755905,2639700.1014843844,998041.9590912061
2023-06-05,Foundry USA,6522252.591175867,4776600.18363841,1745652.4075374575
2023-06-05,Luxor,521087.82631828124,0.0,521087.82631828124
2023-06-05,MARA Pool,683743.5399459223,502800.0193303589,180943.52061556344
2023-06-05,PEGA Pool,177480.7773053329,0.0,177480.7773053329
2023-06-05,SBI Crypto,343810.5868660031,251400.0096651794,92410.57720082373
2023-06-05,Unknown,172890.94798450312,125700.0048325897,47190.94315191342
2023-06-05,ViaBTC,2093618.3483690778,1508400.0579910767,585218.290378001
2023-06-06,AntPool,7252905.496530885,4557949.560417214,2694955.9361136705
2023-06-06,Binance Pool,1670173.3632211196,1051834.513942434,618338.8492786856
2023-06-06,Carbon Negative,752436.9461829191,467482.0061966373,284954.9399862818
2023-06-06,EMCDPool,734756.8804780942,0.0,734756.8804780942
2023-06-06,F2Pool,2758743.4411846614,1753057.52323739,1005685.9179472714
2023-06-06,Foundry USA,9042385.877558062,5726654.575908807,3315731.3016492547
2023-06-06,Luxor,734281.3832199504,0.0,734281.3832199504
2023-06-06,MARA Pool,1705593.1394916028,1051834.513942434,653758.6255491688
2023-06-06,PEGA Pool,185064.7989215487,0.0,185064.7989215487
2023-06-06,Poolin,769164.1499257867,467482.0061966373,301682.14372914936
2023-06-06,SBI Crypto,179066.10547648848,116870.5015491593,62195.60392732918
2023-06-06,ViaBTC,2242751.2378763882,1402446.018589912,840305.2192864763
2023-06-07,AntPool,5577950.25184647,3934746.57990192,1643203.6719445498
2023-06-07,Binance Pool,1448744.4305277672,1049265.754640512,399478.67588725523
2023-06-07,Braiins Pool,539773.5613670357,393474.6579901919,146298.90337684384
2023-06-07,EMCDPool,552296.2259258982,0.0,552296.2259258982
2023-06-07,F2Pool,3867127.3969245283,2754322.605931344,1112804.7909931843
2023-06-07,Foundry USA,7919526.053414134,5639803.431192752,2279722.6222213823
2023-06-07,Luxor,737950.2091819926,0.0,737950.2091819926
2023-06-07,MARA Pool,1110765.5476658195,786949.3159803839,323816.23168543563
2023-06-07,PEGA Pool,183644.82074895912,0.0,183644.82074895912
2023-06-07,SBI Crypto,354758.3548810758,262316.438660128,92441.91622094781
2023-06-07,ULTIMUSPOOL,188644.6330552248,0.0,188644.6330552248
2023-06-07,ViaBTC,2379467.155968556,1705056.8512908318,674410.3046777244
2023-06-08,AntPool,5162350.756272658,3222479.008631916,1939871.747640742
2023-06-08,BTC.com,525563.4619417919,333359.8974446809,192203.56449711102
2023-06-08,Binance Pool,2492830.2098805574,1555679.521408511,937150.6884720463
2023-06-08,Braiins Pool,349844.09022540913,222239.9316297873,127604.15859562185
2023-06-08,F2Pool,4465772.727014233,2777999.145372341,1687773.5816418924
2023-06-08,Foundry USA,9773532.933353778,6111598.11981915,3661934.8135346277
2023-06-08,MARA Pool,871738.6927018111,555599.8290744682,316138.86362734286
2023-06-08,NiceHash,188233.94089359493,0.0,188233.94089359493
2023-06-08,PEGA Pool,191451.9705517005,0.0,191451.9705517005
2023-06-08,Poolin,194436.8991450742,111119.9658148936,83316.93333018059
2023-06-08,SBI Crypto,360192.53039394214,222239.9316297873,137952.59876415486
2023-06-08,ViaBTC,2871473.326624387,1777919.4530382983,1093553.8735860887
2023-06-09,AntPool,6568444.621476835,3925013.198077015,2643431.4233998195
2023-06-09,BTC.com,346136.07703633845,212162.8755717305,133973.20146460796
2023-06-09,Binance Pool,2881322.880179496,1697303.0045738444,1184019.8756056516
2023-06-09,Braiins Pool,170798.5951092975,106081.4377858653,64717.157323432184
2023-06-09,Carbon Negative,355730.8697554625,212162.8755717305,143567.99418373202
2023-06-09,EMCDPool,534677.753539645,0.0,534677.753539645
2023-06-09,F2Pool,4735017.541993461,2864198.8202183624,1870818.7217750982
2023-06-09,Foundry USA,9573473.217104713,5728397.640436725,3845075.5766679877
2023-06-09,KuCoinPool,170892.73106400104,106081.4377858653,64811.29327813574
2023-06-09,MARA Pool,1073352.0764772312,636488.6267151916,436863.4497620396
2023-06-09,NiceHash,364809.9287825875,0.0,364809.9287825875
2023-06-09,PEGA Pool,520090.4208386243,0.0,520090.4208386243
2023-06-09,Poolin,189438.15463933125,106081.4377858653,83356.71685346594
2023-06-09,SBI Crypto,528392.0164822362,318244.3133575958,210147.7031246404
2023-06-09,Solo CK,185458.4092828425,0.0,185458.4092828425
2023-06-09,ViaBTC,1766414.3794418445,1060814.3778586527,705600.0015831918
2023-06-10,AntPool,6277198.596781974,4360841.372785772,1916357.2239962015
2023-06-10,BTC.com,341219.52793928183,235721.1552857174,105498.37265356444
2023-06-10,Binance Pool,2909207.8633485604,2003629.819928598,905578.0434199625
2023-06-10,Braiins Pool,501079.8033995335,353581.7329285761,147498.07047095738
2023-06-10,EMCDPool,510381.368394215,0.0,510381.368394215
2023-06-10,F2Pool,3374771.219624703,2357211.552857174,1017559.6667675287
2023-06-10,Foundry USA,9403752.022304324,6482331.770357229,2921420.2519470956
2023-06-10,MARA Pool,356684.3614733119,235721.1552857174,120963.20618759451
2023-06-10,NiceHash,688661.6038096936,0.0,688661.6038096936
2023-06-10,Poolin,496393.83208724577,353581.7329285761,142812.09915866965
2023-06-10,SBI Crypto,165423.50342475527,117860.5776428587,47562.92578189657
2023-06-10,ViaBTC,1179943.82097409,825024.043500011,354919.77747407893
2023-06-11,AntPool,3889317.1446911013,2503760.261977523,1385556.8827135782
2023-06-11,BTC.com,330188.7428451503,217718.2836502194,112470.45919493088
2023-06-11,Binance Pool,2341051.6382210716,1524027.9855515356,817023.652669536
2023-06-11,Braiins Pool,171754.90526581404,108859.1418251097,62895.76344070434
2023-06-11,Carbon Negative,165568.77442314726,108859.1418251097,56709.632598037555
2023-06-11,EMCDPool,168913.79539895273,0.0,168913.79539895273
2023-06-11,F2Pool,3516059.936013111,2286041.9783273037,1230017.9576858073
2023-06-11,Foundry USA,11247850.113222864,7293562.502282348,3954287.610940515
2023-06-11,KuCoinPool,167240.8942521204,108859.1418251097,58381.752427010695
2023-06-11,MARA Pool,1355136.748364103,870873.1346008775,484263.6137632255
2023-06-11,NiceHash,167366.08720957453,0.0,167366.08720957453
2023-06-11,Poolin,332335.4250770277,217718.2836502194,114617.14142680829
2023-06-11,SBI Crypto,675208.6722321295,435436.5673004388,239772.10493169067
2023-06-11,ViaBTC,2849601.4707779065,1850605.4110268648,998996.0597510417
2023-06-12,AntPool,7792125.246354934,5350168.627702171,2441956.618652763
2023-06-12,BTC.com,514340.0208117702,348924.0409370982,165415.97987467202
2023-06-12,Binance Pool,2540493.6688501765,1744620.2046854906,795873.4641646859
2023-06-12,Braiins Pool,170450.68238656587,116308.0136456994,54142.66874086647
2023-06-12,Carbon Negative,171401.8440475811,116308.0136456994,55093.830401881714
2023-06-12,EMCDPool,341467.84423605516,0.0,341467.84423605516
2023-06-12,F2Pool,3210898.885443714,2209852.259268288,1001046.626175426
2023-06-12,Foundry USA,8243830.434474716,5699092.66863927,2544737.7658354463
2023-06-12,MARA Pool,672881.184847625,465232.0545827975,207649.13026482746
2023-06-12,PEGA Pool,335547.073900675,0.0,335547.073900675
2023-06-12,Poolin,691558.3908061971,465232.0545827975,226326.33622339956
2023-06-12,ViaBTC,1877979.4521609028,1279388.1501026931,598591.3020582097
2023-06-13,AntPool,5237667.78970733,3861026.060379253,1376641.7293280773
2023-06-13,BTC.com,496426.9606065374,373647.6832625084,122779.27734402899
2023-06-13,Binance Pool,2358877.1502919933,1743689.1885583722,615187.9617336211
2023-06-13,Braiins Pool,165610.56328210066,124549.2277541694,41061.33552793125
2023-06-13,Carbon Negative,168883.7057656998,124549.2277541694,44334.47801153039
2023-06-13,EMCDPool,172258.32058981218,0.0,172258.32058981218
2023-06-13,F2Pool,2368390.9211174683,1743689.1885583722,624701.7325590961
2023-06-13,Foundry USA,9125172.442026725,6725658.2987251505,2399514.1433015745
2023-06-13,KuCoinPool,168723.01023412883,124549.2277541694,44173.782479959424
2023-06-13,MARA Pool,1024146.6535182288,747295.3665250167,276851.28699321207
2023-06-13,NiceHash,333425.03674228874,0.0,333425.03674228874
2023-06-13,PEGA Pool,336044.4800067112,0.0,336044.4800067112
2023-06-13,Poolin,344406.88462252595,249098.4555083389,95308.42911418705
2023-06-13,SBI Crypto,526314.1662504787,373647.6832625084,152666.4829879703
2023-06-13,ViaBTC,2029509.4194554747,1494590.7330500337,534918.686405441
2023-06-14,AntPool,4613565.171578995,4175483.39625434,438081.77532465477
2023-06-14,BTC.com,325726.69769015815,298248.8140181671,27477.88367199106
2023-06-14,Binance Pool,1648840.8886040342,1491244.0700908357,157596.81851319852
2023-06-14,Braiins Pool,667506.2884050276,596497.6280363343,71008.6603686933
2023-06-14,EMCDPool,487575.2700509392,0.0,487575.2700509392
2023-06-14,F2Pool,2817212.2569006872,2535114.919154421,282097.3377462663
2023-06-14,Foundry USA,6321868.979614212,5666727.466345176,655141.5132690361
2023-06-14,KuCoinPool,167191.94419029832,149124.4070090836,18067.53718121472
2023-06-14,MARA Pool,656604.1291250549,596497.6280363343,60106.50108872063
2023-06-14,Poolin,161010.5903056828,149124.4070090836,11886.183296599193
2023-06-14,SBI Crypto,172758.79372972084,149124.4070090836,23634.386720637238
2023-06-14,ULTIMUSPOOL,164689.55437087594,0.0,164689.55437087594
2023-06-14,ViaBTC,1834484.8931183247,1640368.4770999192,194116.41601840546
2023-06-15,AntPool,5199228.249817963,3760624.7202746207,1438603.529543342
2023-06-15,BTC.com,167829.03404118904,121310.4748475684,46518.55919362063
2023-06-15,Binance Pool,1663759.6935045046,1213104.748475684,450654.94502882054
2023-06-15,Braiins Pool,339732.4712849043,242620.9496951368,97111.52158976748
2023-06-15,Carbon Negative,837508.2428129435,606552.374237842,230955.8685751015
2023-06-15,EMCDPool,335188.37575605174,0.0,335188.37575605174
2023-06-15,F2Pool,3514360.612545163,2547519.971798937,966840.6407462261
2023-06-15,Foundry USA,8342719.581786077,6065523.742378421,2277195.8394076554
2023-06-15,KuCoinPool,167815.41230922562,121310.4748475684,46504.93746165722
2023-06-15,Luxor,333050.22753783106,0.0,333050.22753783106
2023-06-15,MARA Pool,498969.0670692823,363931.4245427052,135037.6425265771
2023-06-15,NiceHash,167603.86585783452,0.0,167603.86585783452
2023-06-15,Poolin,512612.6154414519,363931.4245427052,148681.19089874672
2023-06-15,SBI Crypto,502938.80739851156,363931.4245427052,139007.38285580638
2023-06-15,ViaBTC,2162505.6557007097,1577036.1730183894,585469.4826823203
2023-06-16,AntPool,5861103.766211816,4033160.854338496,1827942.9118733201
2023-06-16,BTC.com,344938.2400980587,237244.7561375586,107693.4839605001
2023-06-16,Binance Pool,2753796.196758336,1897958.0491004689,855838.147657867
2023-06-16,Braiins Pool,1028718.1052546691,711734.2684126757,316983.8368419934
2023-06-16,EMCDPool,508283.6186548087,0.0,508283.6186548087
2023-06-16,F2Pool,3966555.6023777905,2728314.6955819237,1238240.9067958668
2023-06-16,Foundry USA,7429226.144767021,5100762.25695751,2328463.8878095113
2023-06-16,KuCoinPool,176887.60470121328,118622.3780687793,58265.22663243397
2023-06-16,Luxor,361561.2311448876,0.0,361561.2311448876
2023-06-16,MARA Pool,526348.1260004515,355867.1342063379,170480.9917941136
2023-06-16,NiceHash,527899.6579551707,0.0,527899.6579551707
2023-06-16,PEGA Pool,168306.5946769129,0.0,168306.5946769129
2023-06-16,Poolin,337844.3813085476,237244.7561375586,100599.62517098902
2023-06-16,SBI Crypto,512867.75389567885,355867.1342063379,157000.61968934094
2023-06-16,ViaBTC,1908082.9570934146,1304846.1587565723,603236.7983368423
2023-06-17,1THash,356016.46811504214,0.0,356016.46811504214
2023-06-17,AntPool,4544991.099407464,3571084.8078961754,973906.2915112888
2023-06-17,BTC.com,688217.4145513107,549397.6627532578,138819.75179805292
2023-06-17,Binance Pool,1918423.4217014695,1510843.572571459,407579.84913001047
2023-06-17,Braiins Pool,523091.7253282846,412048.2470649433,111043.4782633413
2023-06-17,EMCDPool,525925.6135852039,0.0,525925.6135852039
2023-06-17,F2Pool,3639862.574957824,2884337.7294546035,755524.8455032203
2023-06-17,Foundry USA,5194289.082057931,4120482.470649434,1073806.6114084977
2023-06-17,KuCoinPool,171003.2790925946,137349.4156883144,33653.863404280215
2023-06-17,Luxor,1216070.3121706638,0.0,1216070.3121706638
2023-06-17,MARA Pool,1053181.0748499876,824096.4941298866,229084.58072010102
2023-06-17,NiceHash,343206.4594723649,0.0,343206.4594723649
2023-06-17,PEGA Pool,343077.6528472669,0.0,343077.6528472669
2023-06-17,Poolin,344773.84034762974,274698.8313766289,70075.00897100085
2023-06-17,SBI Crypto,346908.6679222273,274698.8313766289,72209.8365455984
2023-06-17,ULTIMUSPOOL,170422.97498061473,0.0,170422.97498061473
2023-06-17,ViaBTC,2953274.366860587,2334940.0667013456,618334.3001592415
2023-06-18,AntPool,3750588.9434851524,2612229.8559631323,1138359.08752202
2023-06-18,BTC.com,343900.6792694335,237475.4414511939,106425.23781823958
2023-06-18,Binance Pool,2379886.2489115717,1662328.0901583573,717558.1587532144
2023-06-18,Braiins Pool,510909.6384229921,356213.1621767908,154696.47624620126
2023-06-18,Carbon Negative,172143.10640062334,118737.7207255969,53405.38567502644
2023-06-18,EMCDPool,338975.95704857586,0.0,338975.95704857586
