Average electricity cost assumption: 0.05 USD/kWh,,,,,,,
Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1655337600,2022-06-16T00:00:00,25.86649142,5.596539303085714,11.286539712408798,226.74566381542056,49.05926353084937,98.93780711897553
1655424000,2022-06-17T00:00:00,24.535864501662854,5.376292031314286,10.73318042101414,215.0813882215766,47.12857594650102,94.08705957060995
1655510400,2022-06-18T00:00:00,23.810722108062855,5.387586757428571,10.561588511171736,208.72479,47.227585515618856,92.58288488893143
1655596800,2022-06-19T00:00:00,23.30814950857714,5.421470935771429,10.464779060291889,204.31923859218725,47.524614222972346,91.73425324
1655683200,2022-06-20T00:00:00,22.77137021429143,5.415823572714286,10.297788566789592,199.6138312984787,47.475109438413426,90.27041457647758
1655769600,2022-06-21T00:00:00,22.100396180005713,5.438413062457143,10.147938349592275,193.7320729139301,47.67312890549931,88.95682757252588
1655856000,2022-06-22T00:00:00,20.556045991731427,5.230985322457143,9.571555823,180.19429916351768,45.854817336659316,83.90425834477216
1655942400,2022-06-23T00:00:00,20.466401787480002,5.3971344057428565,9.770073173911468,179.40847806904972,47.311280200741884,85.64446144250793
1656028800,2022-06-24T00:00:00,20.264398076091428,5.4985738221142855,9.886327724125982,177.63771353501747,48.20049812465383,86.66354882968837
1656115200,2022-06-25T00:00:00,19.682136989177142,5.450256022342858,9.754462049920495,172.53361284712682,47.77694429185749,85.50761432960306
1656201600,2022-06-26T00:00:00,19.35991872485143,5.460140699,9.732265617,169.7090475420476,47.86359337,85.31304039794273
1656288000,2022-06-27T00:00:00,18.76053916085143,5.464643951371428,9.688092700430715,164.45488628402362,47.903068877721935,84.92582061197564
1656374400,2022-06-28T00:00:00,18.128700474565715,5.422638380342858,9.574369850328424,158.91618836004304,47.53484804208548,83.92892610797894
1656460800,2022-06-29T00:00:00,18.02990222885143,5.530922015542857,9.729394305,158.05012293811163,48.48406238824868,85.28787048086257
1656547200,2022-06-30T00:00:00,18.058437564531427,5.635695213942857,9.898415232915736,158.3002636906825,49.40250424542309,86.76950793173934
1656633600,2022-07-01T00:00:00,17.894828019617144,5.663267088514286,9.921432525876352,156.86606241996387,49.644199297916224,86.97127752183209
1656720000,2022-07-02T00:00:00,17.385019744817143,5.5915801771142855,9.768348256,152.3970830830671,49.01579183258383,85.62934081495276
1656806400,2022-07-03T00:00:00,17.406705898285715,5.685324588171428,9.904229889866954,152.58718390437255,49.83755533991074,86.82047921457372
1656892800,2022-07-04T00:00:00,17.524889189142858,5.723925250085714,9.957772341156153,153.62317863202628,50.17592874225137,87.28983234257483
1656979200,2022-07-05T00:00:00,17.05215614057143,5.569522639942856,9.676117082237615,149.47920072824917,48.82243546173908,84.82084234289493
1657065600,2022-07-06T00:00:00,16.64600314,5.436866198399999,9.431630174917629,145.9188635,47.6595691,82.67767011332793
1657152000,2022-07-07T00:00:00,16.37222345,5.347445121200001,9.260056926054895,143.5189107,46.87570393,81.17365901379722
1657238400,2022-07-08T00:00:00,16.57332154,5.413127158399999,9.373797112200979,145.2817366,47.45147267053439,82.17070548555378
1657324800,2022-07-09T00:00:00,16.473856054285715,5.3806400495714275,9.317539877148139,144.40982217186857,47.16669067454314,81.67755456308058
1657411200,2022-07-10T00:00:00,16.403629525714287,5.357702877428571,9.277820064,143.79421642241144,46.96562342353885,81.32937068310329
1657497600,2022-07-11T00:00:00,16.036652110285715,5.237841845971428,9.070259266631535,140.57729239876457,45.91492162178554,79.50989273129201
1657584000,2022-07-12T00:00:00,16.55781846342857,5.408063592657143,9.365028643153623,145.14583665041485,47.40708545323252,82.09384108588465
1657670400,2022-07-13T00:00:00,16.24554210685714,5.306068852314285,9.188406521686932,142.40842210870971,46.512999559387026,80.54557156910765
1657756800,2022-07-14T00:00:00,15.696256427999998,5.126662858,8.877732979327897,137.5933838,44.940326614981196,77.82220729678832
1657843200,2022-07-15T00:00:00,15.865553584474286,5.094043549028571,8.834397730218145,139.07744272150157,44.654385750784456,77.44233050309226
1657929600,2022-07-16T00:00:00,16.37912447302286,5.170155157885715,8.979905171,143.57940513051838,45.32158011402617,78.71784873045797
1658016000,2022-07-17T00:00:00,16.131466438165713,5.0124953323714285,8.718372904139839,141.40843479696065,43.93953408356794,76.42525687768985
1658102400,2022-07-18T00:00:00,16.51294305082286,5.0559877070857135,8.805819906,144.75245878351316,44.32078824031338,77.19181729690214
1658188800,2022-07-19T00:00:00,16.558142926422857,4.985312593485714,8.696213782,145.14868089302277,43.70125019449576,76.23101001491362
1658275200,2022-07-20T00:00:00,17.063302013177143,5.072297342914285,8.858512543,149.57690544751082,44.46375850798663,77.65372095578084
1658361600,2022-07-21T00:00:00,17.543025560777142,5.144042288914286,8.995457819633062,153.7821620657724,45.09267470462263,78.85418325
1658448000,2022-07-22T00:00:00,17.23503467261143,5.0537318605428565,8.837530726,151.0823139401118,44.30101348951869,77.46979434262595
1658534400,2022-07-23T00:00:00,17.203261866994286,5.044415300228572,8.821238728092785,150.80379352607193,44.21934452180365,77.32697869046136
1658620800,2022-07-24T00:00:00,17.8682587,5.181068551285714,9.084874399479165,156.63315577542045,45.41724692057057,79.63800898583438
1658707200,2022-07-25T00:00:00,18.12028437433714,5.2022024867428565,9.144143009779516,158.84241282543937,45.60250699878788,80.15755762372724
1658793600,2022-07-26T00:00:00,18.582350771879998,5.278236816171428,9.302244903,162.89288686630007,46.26902393055874,81.54347882
1658880000,2022-07-27T00:00:00,19.361299657697142,5.445330846799999,9.620369765106018,169.72115279937316,47.73377020304879,84.33216136091936
1658966400,2022-07-28T00:00:00,19.47955407581143,5.427611386599999,9.611537782494581,170.75777102856296,47.57844141,84.25474020134752
1659052800,2022-07-29T00:00:00,20.083413410931428,5.499910718714285,9.777697822,176.05120196022492,48.21221736024943,85.71129910493377
1659139200,2022-07-30T00:00:00,19.958806345714287,5.370804854257143,9.587031807774155,174.95889642653145,47.08047535241811,84.03992082694825
1659225600,2022-07-31T00:00:00,20.043762617142857,5.344983696371428,9.558571653900623,175.70362310187429,46.85412708239195,83.79043911809286
1659312000,2022-08-01T00:00:00,20.09096051142857,5.313998284,9.520574800711884,176.11735984318287,46.58250896,83.45735870304036
1659398400,2022-08-02T00:00:00,20.17945662,5.288177126514285,9.494159104187707,176.8931167,46.35616069102423,83.22579870730944
1659484800,2022-08-03T00:00:00,19.972966011428575,5.184892457457143,9.328665462016783,175.08302005618285,45.450767282069314,81.77508144
1659571200,2022-08-04T00:00:00,19.98185449714286,5.144348030342857,9.273302681,175.16093652195428,45.09535483398549,81.28977130267356
1659657600,2022-08-05T00:00:00,20.11447212857143,5.178490569571428,9.336480557732614,176.32346267905714,45.39464833286314,81.84358856908409
1659744000,2022-08-06T00:00:00,20.81258592,5.35822065,9.662043494178997,182.4431282,46.97016221,84.69747326997309
1659830400,2022-08-07T00:00:00,21.008523840000002,5.408665059,9.754688064168132,184.16072,47.41235790894719,85.50959557049785
1659916800,2022-08-08T00:00:00,21.219282651428575,5.462925121828571,9.852547699,186.00823172242283,47.88800161794926,86.36743312564595
1660003200,2022-08-09T00:00:00,21.02851044857143,5.413810631171429,9.763968256035001,184.33592259217713,47.45746399284874,85.59094573240283
1660089600,2022-08-10T00:00:00,21.140370788571428,5.4426091853714285,9.815907303812088,185.31649033261712,47.70991211896594,86.04624342521676
1660176000,2022-08-11T00:00:00,21.326685154285713,5.490576001485714,9.902416881,186.94972206246857,48.13038922902376,86.80458638079696
1660262400,2022-08-12T00:00:00,21.408318522857144,5.511592592257143,9.940320927,187.66532017136572,48.31462066372611,87.13685324470244
1660348800,2022-08-13T00:00:00,20.95933579714286,5.396001549342857,9.731849048051979,183.72953759775427,47.301349581539476,85.30938875522365
1660435200,2022-08-14T00:00:00,20.428719702857144,5.259393915657142,9.485473123641272,179.07815691524573,46.10384706465051,83.14965740183938
1660521600,2022-08-15T00:00:00,20.449128008571428,5.264648053971428,9.494949118131757,179.25705612313715,46.14990484111354,83.23272396954296
1660608000,2022-08-16T00:00:00,20.55116953714286,5.290918745542856,9.542329090584175,180.1515521625943,46.38019372342869,83.64805680806087
1660694400,2022-08-17T00:00:00,20.163411582857144,5.191090080057143,9.362285127606855,176.75246593532574,45.505095641780905,82.06979142860169
1660780800,2022-08-18T00:00:00,20.256195154285713,5.214977301485715,9.405366440870852,177.56580672246858,45.71449102482377,82.44744222067388
1660867200,2022-08-19T00:00:00,20.768807957142858,5.346949970142857,9.643383068200453,182.05937055231428,46.87136343827228,84.53389597584517
1660953600,2022-08-20T00:00:00,20.991987745714287,5.404407825514285,9.747010017,184.01576457893142,47.37503899845823,85.44228980711077
1661040000,2022-08-21T00:00:00,21.27600791142857,5.4775290956285705,9.878886399034071,186.50548535158285,48.016020052280055,86.59831817393267
1661126400,2022-08-22T00:00:00,21.29459172857143,5.482313517571428,9.887515246098756,186.66839109265715,48.05796029503114,86.67395864730167
1661212800,2022-08-23T00:00:00,21.80643559714286,5.614088223342856,10.125174841484746,191.1552144445543,49.21309736582349,88.75728266045529
1661299200,2022-08-24T00:00:00,22.172088985714286,5.708226046714286,10.294955201698782,194.36053204877143,50.038309525497425,90.24557729809153
1661385600,2022-08-25T00:00:00,22.487441511428575,5.789413863628572,10.441379840670008,197.12491228918287,50.750001928568054,91.52913568331329
1661472000,2022-08-26T00:00:00,22.233755657142858,5.7788395993714285,10.40107547745358,194.9011020905143,50.657307928089935,91.17582763535806
1661558400,2022-08-27T00:00:00,21.976445468571427,5.757690996,10.345439947880255,192.64552097749717,50.47191926943326,90.68812658311832
1661644800,2022-08-28T00:00:00,22.090000234285714,5.836998071542857,10.469048911438467,193.6409420537486,51.167125095144684,91.77168276
1661731200,2022-08-29T00:00:00,22.146777668571428,5.900443732114286,10.564533919531375,194.13865304269714,51.72328975571383,92.60870433861203
1661817600,2022-08-30T00:00:00,21.535529982685716,5.847572373314286,10.422911324783305,188.78045582822296,51.25981942447303,91.36724067305046
1661904000,2022-08-31T00:00:00,21.35841353254286,5.902897729114286,10.47800577,187.22785302627065,51.74480149341582,91.85019858271714
1661990400,2022-09-01T00:00:00,20.811817707342858,5.7214580754714275,10.334588344039672,182.4363940225675,50.154301489582544,90.59300142385177
1662076800,2022-09-02T00:00:00,19.95140807173714,5.407144863,9.960774983957304,174.8940431568478,47.39903187,87.31615350936974
1662163200,2022-09-03T00:00:00,20.044794002022854,5.3427174590928574,10.057873916686964,175.71266422173235,46.83426124640798,88.16732275367794
1662249600,2022-09-04T00:00:00,19.904261535737138,5.294011149835714,10.196245523322096,174.48075662227174,46.40730173945987,89.38028826
1662336000,2022-09-05T00:00:00,19.575744214594284,5.194799652064285,10.224583450023166,171.6009737851335,45.53761374999552,89.62869852290306
1662422400,2022-09-06T00:00:00,19.166214290194286,5.016606294249999,10.124261746854817,168.0110344678431,43.97557078,88.74927847292932
1662508800,2022-09-07T00:00:00,18.927247936337142,4.886789449671428,10.114531068923517,165.9162554099314,42.83759631581974,88.66397935018355
1662595200,2022-09-08T00:00:00,18.454741387251428,4.834243337564286,9.992272496,161.77426300064602,42.37697709708852,87.59226069756944
1662681600,2022-09-09T00:00:00,18.51327337714286,4.920227881828572,10.156463958498517,162.28735442403428,43.13071761210925,89.03156306019798
1662768000,2022-09-10T00:00:00,18.394057868571426,4.967997097214286,10.240066159003694,161.24231127589715,43.54946255418042,89.76441994982638
1662854400,2022-09-11T00:00:00,18.65935673485714,5.039650889271428,10.387759395704672,163.56792113775774,44.17757969535334,91.05909886274715
1662940800,2022-09-12T00:00:00,18.65935673485714,5.039650889271428,10.387759395704672,163.56792113775774,44.17757969535334,91.05909886274716
1663027200,2022-09-13T00:00:00,18.585562858285716,5.019720117757143,10.346677966929137,162.92104401573258,44.00286655225911,90.69897905810082
1663113600,2022-09-14T00:00:00,18.326982330857142,4.949880862121428,10.202724863855407,160.65432711229369,43.39065563735644,89.43708615655649
1663200000,2022-09-15T00:00:00,18.770378338285717,5.069636388257143,10.449565690558714,164.54113651341257,44.440432579462104,91.60089284343768
1663286400,2022-09-16T00:00:00,18.512407932000002,4.9999619184499995,10.305952245047903,162.27976793191198,43.829666177132694,90.34197738008993
1663372800,2022-09-17T00:00:00,18.846026813142856,5.090068063,10.49167958369202,165.20427104401028,44.61953663831696,91.97006323064424
1663459200,2022-09-18T00:00:00,18.42704931942857,4.976907661335714,10.25843267,161.53151433411085,43.62757255926887,89.92542077251895
1663545600,2022-09-19T00:00:00,18.099552323999998,4.888454959150001,10.076113415016863,158.6606757,42.85219617190889,88.32721019603784
1663632000,2022-09-20T00:00:00,18.44292590742857,4.981195722385714,10.26727124634948,161.67068850451886,43.665161702433174,90.00289974549955
1663718400,2022-09-21T00:00:00,18.699077665714288,5.050378998892858,10.409872241210575,163.91611481765145,44.27162230429479,91.25294007
1663804800,2022-09-22T00:00:00,18.351443112000002,4.956487403,10.216342305911612,160.8687503,43.448568572068204,89.55645665
1663891200,2022-09-23T00:00:00,18.479518933714285,4.991079025442857,10.28764277137138,161.99146297293942,43.75179873703208,90.18147653
1663977600,2022-09-24T00:00:00,17.96066127085714,4.872479078542857,10.030362977254393,157.4431567003337,42.71215160250669,87.92616186
1664064000,2022-09-25T00:00:00,17.752299078857142,4.837887456,9.946153842370805,155.61665372526173,42.40892144,87.18798458222248
1664150400,2022-09-26T00:00:00,18.008450713097144,4.936720673,10.10476692897864,157.86207895100955,43.27529342,88.57838689942675
1664236800,2022-09-27T00:00:00,17.49321966713143,4.823062408,9.831705626,153.34556360207412,42.27896507,86.18473152161629
1664323200,2022-09-28T00:00:00,17.467517517805714,4.852541668442856,9.828975323025137,153.12025856108488,42.537380265570086,86.16079768163836
1664409600,2022-09-29T00:00:00,17.557646108160004,4.911565271985714,9.890175428300868,153.91032578413055,43.054781174226775,86.69727780448541
1664496000,2022-09-30T00:00:00,17.96189665289143,5.061734796099999,10.128253389523369,157.45398605924626,44.37116722,88.78426921256185
1664582400,2022-10-01T00:00:00,18.448716596297142,5.215578746385714,10.365745047421196,161.72144968314075,45.71976329081718,90.86612108569419
1664668800,2022-10-02T00:00:00,18.50960348125714,5.2484155799785706,10.366160255052211,162.25518411670012,46.00761097409215,90.86976079578767
1664755200,2022-10-03T00:00:00,18.4940709,5.251919264207143,10.339839718213742,162.11902546732318,46.038324270039816,90.63903496986167
1664841600,2022-10-04T00:00:00,19.030086871062856,5.40272237,10.628548905476382,166.8177415,47.36026429523216,93.16985970540597
1664928000,2022-10-05T00:00:00,19.515910490674283,5.522778959078571,10.912830403067241,171.07647136125078,48.41268035528276,95.66187131328742
1665014400,2022-10-06T00:00:00,19.845821546605716,5.600155863471429,11.108545521289317,173.9684716775457,49.09096629919054,97.37751003962215
1665100800,2022-10-07T00:00:00,19.941987597874284,5.609827941621428,11.173870703881052,174.8114633,49.175751736253446,97.95015059022133
1665187200,2022-10-08T00:00:00,19.90354664,5.580811552064286,11.179822218073761,174.47448987288863,48.921394065395525,98.00232156363461
1665273600,2022-10-09T00:00:00,19.977980175222857,5.585647576,11.245885279744702,175.12697421600356,48.963786647960056,98.58143036224206
1665360000,2022-10-10T00:00:00,20.51022018075429,5.7182393035857135,11.570177936434487,179.79259010449206,50.12608573523237,101.42417979078472
1665446400,2022-10-11T00:00:00,20.805236622857144,5.792124529042858,11.756213269335074,182.3787042359657,50.77376362158969,103.05496551899125
1665532800,2022-10-12T00:00:00,20.439400724160002,5.6981473137071434,11.531042245862553,179.17178674798654,49.949959351956814,101.08111632723114
1665619200,2022-10-13T00:00:00,20.439106720594285,5.714495978821428,11.506049857007696,179.1692095127295,50.09327175034864,100.86203304652948
1665705600,2022-10-14T00:00:00,20.30910338345143,5.744201168178571,11.486544074247695,178.02960025933518,50.35366744025335,100.6910453548553
1665792000,2022-10-15T00:00:00,20.036783749165714,5.732596175835714,11.38523756516506,175.64244634518664,50.251938077375875,99.80299249623691
1665878400,2022-10-16T00:00:00,19.91410829773714,5.759272370864286,11.36572217767952,174.5670733379638,50.485781602996326,99.63192061
1665964800,2022-10-17T00:00:00,19.49389721773714,5.705649939271429,11.180156369359695,170.8835030106838,50.01572736765335,98.00525073380709
1666051200,2022-10-18T00:00:00,18.98255570345143,5.623277654235714,10.940329501083742,166.4010832964552,49.29365191703027,95.90292840650008
1666137600,2022-10-19T00:00:00,18.92039369643428,5.7001584329214285,11.025203498055637,165.8561711429429,49.96758882298924,96.64693386395572
1666224000,2022-10-20T00:00:00,18.666841083428572,5.711141352557142,11.004269833731387,163.63352893733483,50.06386509651592,96.46342936248934
1666310400,2022-10-21T00:00:00,18.52481868685714,5.711141352557142,10.974974775379229,162.3885606089897,50.06386509651592,96.20662888097432
1666396800,2022-10-22T00:00:00,18.109676350285714,5.623277654235714,10.77928390263089,158.74942288660458,49.29365191703027,94.49120269046239
1666483200,2022-10-23T00:00:00,18.173017085142856,5.685006140221428,10.869671118706703,159.3046677683623,49.83476382518104,95.28353702658296
1666569600,2022-10-24T00:00:00,17.875207506857144,5.633814113471428,10.744117952990875,156.6940690051097,49.386014518690544,94.18293797591801
1666656000,2022-10-25T00:00:00,17.472566005714288,5.547028813071428,10.552356451059756,153.16451360609145,48.62525457538414,92.50195664998985
1666742400,2022-10-26T00:00:00,17.63397779142857,5.598272335392857,10.649839253396985,154.57944931966287,49.07445529205378,93.35649089527797
1666828800,2022-10-27T00:00:00,17.54132383542857,5.568857413542857,10.593881956112027,153.76724474136685,48.81660408711669,92.86596922727803
1666915200,2022-10-28T00:00:00,17.68781797,5.6153650184499995,10.682355414823608,155.05141234255203,49.22428975173269,93.64152756634375
1667001600,2022-10-29T00:00:00,17.8939831,5.680816417099999,10.806866484091477,156.85865581953598,49.79803671,94.73299159954591
1667088000,2022-10-30T00:00:00,17.624188285714286,5.595164453571428,10.643926993357846,154.49363451257142,49.04721160000714,93.30466402377488
1667174400,2022-10-31T00:00:00,18.286213906285713,5.805338230628571,11.04374979704444,160.29695110250057,50.889594929690055,96.80951072089155
1667260800,2022-11-01T00:00:00,18.67985053,5.930306349,11.281482136150844,163.74756976351202,51.98506546,98.89347240549831
1667347200,2022-11-02T00:00:00,18.089395642285716,5.742854186728572,10.924883656997947,158.57164220027656,50.34185980086266,95.76753013724401
1667433600,2022-11-03T00:00:00,18.60828058285714,5.907584983285714,11.238258283724551,163.12018758932572,51.78588996348257,98.51457211512944
1667520000,2022-11-04T00:00:00,18.07150337485714,5.737173914985715,10.914077826671583,158.4147985839977,50.29206653876478,95.67280623
1667606400,2022-11-05T00:00:00,18.21464385942857,5.782616833442857,11.00052588560472,159.66956807175083,50.69041916196009,96.43060991321099
1667692800,2022-11-06T00:00:00,18.250428980571424,5.793977563057142,11.022137900338006,159.98326044368915,50.79000731775891,96.62006083436295
1667779200,2022-11-07T00:00:00,17.726547029142857,5.627660361664286,10.705745386041988,155.39091125746629,49.33207073034912,93.84656405404407
1667865600,2022-11-08T00:00:00,18.060687869142857,5.733740308164285,10.907545925664124,158.3199898609063,50.26196754136812,95.61554758
1667952000,2022-11-09T00:00:00,18.538469002285716,5.885421847728571,11.196096377891108,162.50821927403655,51.591607917188654,98.14498084859342
1668038400,2022-11-10T00:00:00,18.22904802,5.787189733,11.00922511367908,159.7958349,50.730505201669494,96.50686735
1668124800,2022-11-11T00:00:00,18.313728001714285,5.814073151421428,11.060366620371694,160.5381396630274,50.96616524536024,96.95517379417825
1668211200,2022-11-12T00:00:00,18.48941342,5.903066712214286,11.214976579233735,162.0781981,51.74628279927043,98.31048469
1668297600,2022-11-13T00:00:00,18.26084245542857,5.8561619709785715,11.114403047099666,160.07454496428687,51.33511583759815,97.42885711087567
1668384000,2022-11-14T00:00:00,17.77010527,5.737066829014286,10.851327530609414,155.77274281435197,50.29112782313923,95.12273713
1668470400,2022-11-15T00:00:00,17.384459437714288,5.691714586192857,10.69942154942042,152.39217143100342,49.89357006256659,93.79112930221939
1668556800,2022-11-16T00:00:00,17.16735734,5.697383628178572,10.646692712249749,150.48905447750397,49.943264884613356,93.32890831558132
1668643200,2022-11-17T00:00:00,16.790483024571426,5.646362250307143,10.491200265806368,147.1853741933931,49.496011486192415,91.96586153005863
1668729600,2022-11-18T00:00:00,16.58775467594148,5.674707398192857,10.446548349870218,145.40825748930303,49.74448505255858,91.57444283496235
1668816000,2022-11-19T00:00:00,16.026432926477746,5.561326620521428,10.141298047067243,140.4877110335039,48.75058915549084,88.89861868059145
1668902400,2022-11-20T00:00:00,16.111216412306316,5.675113871971428,10.220340776502225,141.23092307027716,49.74804820170154,89.59150724681851
1668988800,2022-11-21T00:00:00,15.89893677916346,5.712873806278572,10.188209605545541,139.37007980614686,50.07905178583796,89.30984540221222
1669075200,2022-11-22T00:00:00,15.198974111734888,5.552130287,9.810838371873748,133.23420706346803,48.6699741,86.00180916784528
1669161600,2022-11-23T00:00:00,14.79773352316346,5.505203148292856,9.631533134135816,129.71693206405087,48.25861079793519,84.43001945383456
1669248000,2022-11-24T00:00:00,14.41816319973489,5.4579275458785705,9.459551768361479,126.38961860887602,47.84419286717156,82.92243080145671
1669334400,2022-11-25T00:00:00,14.009678595793405,5.370794464242857,9.258423577585768,122.80884257072498,47.08038427355289,81.15934108111684
1669420800,2022-11-26T00:00:00,13.272360556114284,5.158536016164285,8.84018304,116.3455126348978,45.219726717696126,77.49304452692388
1669507200,2022-11-27T00:00:00,12.934774697142855,5.088381024428571,8.707386402450078,113.38623499515427,44.60474806014086,76.32894920387739
1669593600,2022-11-28T00:00:00,13.07962099542857,5.145361773835714,8.804893527055569,114.65595764592685,45.104241309443864,77.18369665816911
1669680000,2022-11-29T00:00:00,13.15204418,5.173852164049999,8.853647115900701,115.29081931694398,45.35398807,77.61107061798556
1669766400,2022-11-30T00:00:00,13.10859019,5.156757898899999,8.824394909508845,114.90990162307199,45.204139741757395,77.35464577675455
1669852800,2022-12-01T00:00:00,13.456221260571427,5.2651273155642855,9.043115466181463,117.95723557016913,46.15410604823653,79.27195017654672
1669939200,2022-12-02T00:00:00,13.485190536000001,5.253333631,9.050119752010522,118.2111802,46.05072261171282,79.33334974612424
1670025600,2022-12-03T00:00:00,13.80385241,5.354388333,9.251538423551015,121.0045702,46.936568125938415,81.09898582
1670112000,2022-12-04T00:00:00,13.861790880000001,5.351207993,9.276544434173077,121.5124589,46.908689269793754,81.31818850996119
1670198400,2022-12-05T00:00:00,13.963183343999999,5.364008806,9.330202787687446,122.40126519350399,47.02090119409728,81.78855763686818
1670284800,2022-12-06T00:00:00,13.884276205714285,5.309675396962858,9.264531983,121.70956521929142,46.54461453,81.21288736669268
1670371200,2022-12-07T00:00:00,14.365452239177142,5.402059843885715,9.469750645731237,125.92755432862683,47.35445659150217,83.01183416048002
1670457600,2022-12-08T00:00:00,14.557264366594284,5.411813438125714,9.498923345873143,127.6089794375655,47.43995659861001,83.26756204992398
1670544000,2022-12-09T00:00:00,14.964532712879999,5.499286098354285,9.679497407354708,131.17909376110606,48.206741938173664,84.85047427287137
1670630400,2022-12-10T00:00:00,15.327293178356006,5.563901064205715,9.841751227179847,134.35905200146877,48.773156728827296,86.27279125745854
1670716800,2022-12-11T00:00:00,15.45695359859151,5.5431412587199995,9.852307594086996,135.49565524525318,48.59117627393952,86.36532836976662
1670803200,2022-12-12T00:00:00,15.440998474463887,5.468870775977144,9.767907563288452,135.35579262715046,47.94012122221564,85.62547769978656
1670889600,2022-12-13T00:00:00,16.04411225982924,5.6197133179200005,10.084628022086846,140.64268806966314,49.26240694488672,88.40184924161329
1670976000,2022-12-14T00:00:00,15.80991935,5.497101416411428,9.941206741460974,138.58975301028428,48.18759101626258,87.14461829564688
1671062400,2022-12-15T00:00:00,15.511248194949243,5.354054133,9.757282368758002,135.97160167692508,46.93363852952736,85.53233724453263
1671148800,2022-12-16T00:00:00,15.266117800663528,5.241659892411429,9.606592366406629,133.8227886406165,45.94839061687858,84.21138868
1671235200,2022-12-17T00:00:00,15.099985323758947,5.159918604731429,9.492393552490483,132.36647134807092,45.23184648907569,83.21032188113156
1671321600,2022-12-18T00:00:00,15.142814562952015,5.149700943771428,9.509601674868923,132.7419124588374,45.14227847310035,83.36116828
1671408000,2022-12-19T00:00:00,15.13209213736535,5.122124612502858,9.493513097265332,132.64791967614465,44.90054435320004,83.22013581
1671494400,2022-12-20T00:00:00,14.904329588571427,5.017790961485714,9.339972367428077,130.6513531734171,43.985955568383766,81.87419777287451
1671580800,2022-12-21T00:00:00,14.899411042285712,5.016135050902856,9.336890102900611,130.60823719667655,43.97143985621444,81.84717864202676
1671667200,2022-12-22T00:00:00,14.905697663999998,5.018251547,9.340829687888114,130.66334572262397,43.98999305995007,81.88171304
1671753600,2022-12-23T00:00:00,15.001544063999997,5.050519834879999,9.400892954886979,131.50353526502397,44.27285687255807,82.40822764253925
1671840000,2022-12-24T00:00:00,14.302142489142854,4.815054638011428,8.962604782038841,125.37258105982627,42.20876895680818,78.56619351935248
1671926400,2022-12-25T00:00:00,14.311406214857142,4.818173425668571,8.968410004050115,125.45378687943769,42.23610824941069,78.6170821
1672012800,2022-12-26T00:00:00,14.244878098285712,4.7957756264228575,8.926719382,124.87060140957257,42.039769141222756,78.25162210340795
1672099200,2022-12-27T00:00:00,13.793984175018933,4.663878609074286,8.651942514017353,120.91806527821596,40.88355988714518,75.84292808
1672185600,2022-12-28T00:00:00,14.099390090520464,4.7957756564342855,8.854695844014381,123.5952535335024,42.039769404302945,77.62026376863007
1672272000,2022-12-29T00:00:00,14.120928748633927,4.827430961005715,8.877733576056091,123.78406141052501,42.31725980417609,77.82221252770769
1672358400,2022-12-30T00:00:00,14.44714654600667,4.964603897462857,9.092852299209179,126.64368662229447,43.51971777,79.70794325486766
1672444800,2022-12-31T00:00:00,15.416900812170459,5.318087956777142,9.711115350483519,135.14455251948627,46.61835902910843,85.12763716
1672531200,2023-01-01T00:00:00,15.556609488040705,5.391950254079999,9.783062927949556,136.3692387721648,47.26583592726528,85.75832962640581
1672617600,2023-01-02T00:00:00,15.899526426204492,5.5343990796342855,9.982252675893012,139.3752486521086,48.51454233207414,87.50442695687813
1672704000,2023-01-03T00:00:00,16.411686727583252,5.712674798331427,10.280445373264401,143.8648458539948,50.07730728,90.11838414203577
1672790400,2023-01-04T00:00:00,15.954898178676862,5.5536731993599995,9.968948925169666,139.8606374342814,48.68349926558976,87.38780627803727
1672876800,2023-01-05T00:00:00,16.111916954879266,5.608329202765715,10.042570246100045,141.23706402647164,49.16261379144425,88.03317078
1672963200,2023-01-06T00:00:00,16.347352477421197,5.6902809605942855,10.161950058951348,143.30089181707422,49.881002900569506,89.07965422
1673049600,2023-01-07T00:00:00,16.233181442840806,5.650539646811429,10.064903326659186,142.30006852794247,49.532630543948976,88.22894256
1673136000,2023-01-08T00:00:00,16.119555136645932,5.610987945234285,9.994452701115225,141.30402032783826,49.185920327923746,87.61137237797605
1673222400,2023-01-09T00:00:00,15.976159656972177,5.561074017645714,9.905544581318855,140.0470155530181,48.74837483868233,86.83200379984108
1673308800,2023-01-10T00:00:00,16.19044362978662,5.635663222,10.038405011569333,141.92542885870952,49.40222380194815,87.99665833141675
1673395200,2023-01-11T00:00:00,16.248892864847285,5.656008569417144,10.074644728501848,142.43779485325132,49.58057111951067,88.31433569
1673481600,2023-01-12T00:00:00,16.236057885388565,5.6254904879085705,10.051276778492584,142.32528342331616,49.313049617006534,88.10949224026601
1673568000,2023-01-13T00:00:00,16.008003255759608,5.518677352685714,9.893651835555428,140.32615653998872,48.376725673642966,86.72775199047888
1673654400,2023-01-14T00:00:00,16.44052791903335,5.605145140251429,10.10112204008586,144.11766773824638,49.134702299444015,88.54643580339265
1673740800,2023-01-15T00:00:00,16.855401913929406,5.6706159720228575,10.29339957,147.75445317750518,49.708619610752365,90.23194066043668
